"Time","Air Temp - Lascar (high res)"
1634961000000,21
1634961300000,21
1634961600000,21
1634961900000,21
1634962200000,21
1634962500000,21
1634962800000,21
1634963100000,21
1634963400000,21
1634963700000,21
1634964000000,21
1634964300000,21
1634964600000,21
1634964900000,21
1634965200000,21
1634965500000,21
1634965800000,21
1634966100000,21
1634966400000,21
1634966700000,21
1634967000000,20.5
1634967300000,20.5
1634967600000,20.5
1634967900000,20.5
1634968200000,20.5
1634968500000,20.5
1634968800000,20.5
1634969100000,20.5
1634969400000,20.5
1634969700000,20.5
1634970000000,20.5
1634970300000,20.5
1634970600000,20.5
1634970900000,20.5
1634971200000,20.5
1634971500000,20.5
1634971800000,20.5
1634972100000,20.5
1634972400000,20.5
1634972700000,20.5
1634973000000,20.5
1634973300000,20.5
1634973600000,20.5
1634973900000,20.5
1634974200000,20.5
1634974500000,20.5
1634974800000,20.5
1634975100000,20.5
1634975400000,20.5
1634975700000,20.5
1634976000000,20.5
1634976300000,20.5
1634976600000,20.5
1634976900000,20.5
1634977200000,20.5
1634977500000,20.5
1634977800000,20.5
1634978100000,20.5
1634978400000,20.5
1634978700000,20.5
1634979000000,20.5
1634979300000,20.5
1634979600000,20.5
1634979900000,20.5
1634980200000,20.5
1634980500000,20.5
1634980800000,20.5
1634981100000,20.5
1634981400000,20.5
1634981700000,20.5
1634982000000,20.5
1634982300000,20.5
1634982600000,20.5
1634982900000,20.5
1634983200000,20.5
1634983500000,21
1634983800000,21
1634984100000,21.5
1634984400000,21.5
1634984700000,21.5
1634985000000,21.5
1634985300000,21.5
1634985600000,21.5
1634985900000,21
1634986200000,21
1634986500000,21
1634986800000,21
1634987100000,21
1634987400000,21
1634987700000,21
1634988000000,21
1634988300000,21
1634988600000,21
1634988900000,21
1634989200000,21
1634989500000,21
1634989800000,21
1634990100000,21
1634990400000,21
1634990700000,21
1634991000000,21
1634991300000,21
1634991600000,21
1634991900000,21
1634992200000,21
1634992500000,21
1634992800000,21
1634993100000,21
1634993400000,21
1634993700000,21
1634994000000,21
1634994300000,21
1634994600000,21
1634994900000,21
1634995200000,21
1634995500000,21
1634995800000,21.5
1634996100000,21
1634996400000,21.5
1634996700000,21.5
1634997000000,21
1634997300000,21
1634997600000,21
1634997900000,21.5
1634998200000,21.5
1634998500000,21.5
1634998800000,21.5
1634999100000,21.5
1634999400000,21.5
1634999700000,21.5
1635000000000,21.5
1635000300000,21.5
1635000600000,21.5
1635000900000,21.5
1635001200000,21.5
1635001500000,21.5
1635001800000,21
1635002100000,21
1635002400000,21
1635002700000,21
1635003000000,21
1635003300000,21
1635003600000,21
1635003900000,21
1635004200000,21
1635004500000,21
1635004800000,21
1635005100000,21
1635005400000,21
1635005700000,21
1635006000000,21
1635006300000,21
1635006600000,21
1635006900000,21
1635007200000,21
1635007500000,21
1635007800000,21
1635008100000,21
1635008400000,21
1635008700000,21
1635009000000,21
1635009300000,21
1635009600000,21
1635009900000,21
1635010200000,21
1635010500000,21
1635010800000,21
1635011100000,21
1635011400000,20.5
1635011700000,20.5
1635012000000,20.5
1635012300000,20.5
1635012600000,20.5
1635012900000,20.5
1635013200000,20.5
1635013500000,20.5
1635013800000,20.5
1635014100000,20.5
1635014400000,20.5
1635014700000,20.5
1635015000000,20.5
1635015300000,20.5
1635015600000,20.5
1635015900000,20.5
1635016200000,20.5
1635016500000,20.5
1635016800000,20.5
1635017100000,20.5
1635017400000,20.5
1635017700000,20.5
1635018000000,20.5
1635018300000,20.5
1635018600000,20.5
1635018900000,20.5
1635019200000,20.5
1635019500000,20.5
1635019800000,20.5
1635020100000,20.5
1635020400000,20.5
1635020700000,20
1635021000000,20
1635021300000,20
1635021600000,20
1635021900000,20
1635022200000,20
1635022500000,20
1635022800000,20
1635023100000,20
1635023400000,20
1635023700000,20
1635024000000,20
1635024300000,20
1635024600000,20
1635024900000,20
1635025200000,20
1635025500000,20
1635025800000,20
1635026100000,20
1635026400000,20
1635026700000,20
1635027000000,20
1635027300000,20
1635027600000,20
1635027900000,20
1635028200000,20
1635028500000,20
1635028800000,20
1635029100000,20
1635029400000,20
1635029700000,20
1635030000000,19.5
1635030300000,19.5
1635030600000,19.5
1635030900000,19.5
1635031200000,19.5
1635031500000,19.5
1635031800000,19.5
1635032100000,19.5
1635032400000,19.5
1635032700000,19.5
1635033000000,19.5
1635033300000,19.5
1635033600000,19.5
1635033900000,19.5
1635034200000,19.5
1635034500000,19.5
1635034800000,19.5
1635035100000,19.5
1635035400000,19.5
1635035700000,19.5
1635036000000,19.5
1635036300000,19.5
1635036600000,19.5
1635036900000,19.5
1635037200000,19.5
1635037500000,19.5
1635037800000,19.5
1635038100000,19.5
1635038400000,19.5
1635038700000,19
1635039000000,19
1635039300000,19
1635039600000,19
1635039900000,19
1635040200000,19
1635040500000,19
1635040800000,19
1635041100000,19
1635041400000,19
1635041700000,19
1635042000000,19
1635042300000,19
1635042600000,19
1635042900000,19
1635043200000,19
1635043500000,19
1635043800000,19
1635044100000,19
1635044400000,19
1635044700000,19
1635045000000,19
1635045300000,19
1635045600000,19
1635045900000,19
1635046200000,19
1635046500000,19
1635046800000,19
1635047100000,19
1635047400000,19
1635047700000,19
1635048000000,19
1635048300000,19
1635048600000,19
1635048900000,19
1635049200000,19
1635049500000,19
1635049800000,19
1635050100000,18.5
1635050400000,18.5
1635050700000,18.5
1635051000000,18.5
1635051300000,18.5
1635051600000,18.5
1635051900000,18.5
1635052200000,18.5
1635052500000,18.5
1635052800000,18.5
1635053100000,18.5
1635053400000,18.5
1635053700000,18.5
1635054000000,18.5
1635054300000,18.5
1635054600000,18.5
1635054900000,18.5
1635055200000,18.5
1635055500000,18.5
1635055800000,18.5
1635056100000,18.5
1635056400000,18.5
1635056700000,18.5
1635057000000,18.5
1635057300000,18.5
1635057600000,18.5
1635057900000,18.5
1635058200000,18.5
1635058500000,18.5
1635058800000,18.5
1635059100000,18.5
1635059400000,18.5
1635059700000,18.5
1635060000000,18.5
1635060300000,18.5
1635060600000,18.5
1635060900000,18.5
1635061200000,18.5
1635061500000,18.5
1635061800000,18.5
1635062100000,18.5
1635062400000,18.5
1635062700000,18.5
1635063000000,18.5
1635063300000,18.5
1635063600000,18.5
1635063900000,18.5
1635064200000,18.5
1635064500000,18.5
1635064800000,18.5
1635065100000,18.5
1635065400000,18.5
1635065700000,18.5
1635066000000,18.5
1635066300000,18.5
1635066600000,18.5
1635066900000,18.5
1635067200000,18.5
1635067500000,18.5
1635067800000,18.5
1635068100000,18.5
1635068400000,18.5
1635068700000,18.5
1635069000000,18.5
1635069300000,18.5
1635069600000,18.5
1635069900000,18.5
1635070200000,18.5
1635070500000,18.5
1635070800000,18.5
1635071100000,18.5
1635071400000,18.5
1635071700000,18.5
1635072000000,18.5
1635072300000,18.5
1635072600000,18.5
1635072900000,18.5
1635073200000,18.5
1635073500000,18.5
1635073800000,18.5
1635074100000,18.5
1635074400000,18.5
1635074700000,18.5
1635075000000,18.5
1635075300000,19
1635075600000,19
1635075900000,19
1635076200000,19
1635076500000,19
1635076800000,19
1635077100000,19
1635077400000,19
1635077700000,19
1635078000000,19
1635078300000,19
1635078600000,19
1635078900000,19
1635079200000,19
1635079500000,19.5
1635079800000,19.5
1635080100000,20
1635080400000,20
1635080700000,20
1635081000000,20
1635081300000,20
1635081600000,20
1635081900000,20
1635082200000,20
1635082500000,20
1635082800000,20
1635083100000,19.5
1635083400000,19.5
1635083700000,19.5
1635084000000,19.5
1635084300000,19.5
1635084600000,19.5
1635084900000,19.5
1635085200000,19.5
1635085500000,19.5
1635085800000,19.5
1635086100000,19.5
1635086400000,19.5
1635086700000,19.5
1635087000000,19.5
1635087300000,19.5
1635087600000,19.5
1635087900000,19.5
1635088200000,19.5
1635088500000,19.5
1635088800000,19.5
1635089100000,19.5
1635089400000,19.5
1635089700000,19.5
1635090000000,19.5
1635090300000,19.5
1635090600000,19.5
1635090900000,19.5
1635091200000,19.5
1635091500000,19.5
1635091800000,19.5
1635092100000,19.5
1635092400000,19.5
1635092700000,19.5
1635093000000,19.5
1635093300000,19.5
1635093600000,19.5
1635093900000,19.5
1635094200000,20
1635094500000,20
1635094800000,20
1635095100000,20
1635095400000,20
1635095700000,20
1635096000000,20
1635096300000,20
1635096600000,20
1635096900000,20
1635097200000,20
1635097500000,20
1635097800000,20
1635098100000,20
1635098400000,20
1635098700000,19.5
1635099000000,19.5
1635099300000,19.5
1635099600000,19.5
1635099900000,19.5
1635100200000,19.5
1635100500000,19.5
1635100800000,19.5
1635101100000,19.5
1635101400000,19.5
1635101700000,19.5
1635102000000,19.5
1635102300000,19.5
1635102600000,19.5
1635102900000,19.5
1635103200000,19.5
1635103500000,19.5
1635103800000,19.5
1635104100000,19.5
1635104400000,19.5
1635104700000,19.5
1635105000000,19.5
1635105300000,19.5
1635105600000,19.5
1635105900000,19.5
1635106200000,19.5
1635106500000,19.5
1635106800000,19.5
1635107100000,19.5
1635107400000,19.5
1635107700000,19.5
1635108000000,19.5
1635108300000,19.5
1635108600000,19.5
1635108900000,19.5
1635109200000,19.5
1635109500000,19.5
1635109800000,19.5
1635110100000,19.5
1635110400000,19.5
1635110700000,19.5
1635111000000,19.5
1635111300000,19.5
1635111600000,19.5
1635111900000,19.5
1635112200000,19.5
1635112500000,19.5
1635112800000,19.5
1635113100000,19.5
1635113400000,19.5
1635113700000,19.5
1635114000000,19.5
1635114300000,19.5
1635114600000,19.5
1635114900000,19.5
1635115200000,19.5
1635115500000,19.5
1635115800000,19.5
1635116100000,19.5
1635116400000,19.5
1635116700000,19.5
1635117000000,19.5
1635117300000,19.5
1635117600000,19.5
1635117900000,19.5
1635118200000,19
1635118500000,19
1635118800000,19
1635119100000,19
1635119400000,19
1635119700000,19
1635120000000,19
1635120300000,19
1635120600000,19
1635120900000,19
1635121200000,19
1635121500000,19
1635121800000,19
1635122100000,19
1635122400000,19
1635122700000,19
1635123000000,19
1635123300000,19
1635123600000,19
1635123900000,19
1635124200000,19
1635124500000,19
1635124800000,19
1635125100000,19
1635125400000,19
1635125700000,19
1635126000000,19
1635126300000,19
1635126600000,19
1635126900000,19
1635127200000,19
1635127500000,19
1635127800000,19
1635128100000,19
1635128400000,19
1635128700000,19
1635129000000,19
1635129300000,19
1635129600000,19
1635129900000,19
1635130200000,19
1635130500000,19
1635130800000,19
1635131100000,19
1635131400000,19
1635131700000,19
1635132000000,19
1635132300000,19
1635132600000,19
1635132900000,19
1635133200000,19
1635133500000,19
1635133800000,19
1635134100000,19
1635134400000,19
1635134700000,19
1635135000000,19
1635135300000,19
1635135600000,19
1635135900000,19
1635136200000,19
1635136500000,19
1635136800000,19
1635137100000,19
1635137400000,19
1635137700000,19
1635138000000,19
1635138300000,19
1635138600000,19
1635138900000,19
1635139200000,19
1635139500000,19
1635139800000,19
1635140100000,19
1635140400000,19
1635140700000,19
1635141000000,19
1635141300000,19
1635141600000,19
1635141900000,19
1635142200000,19
1635142500000,18.5
1635142800000,18.5
1635143100000,18.5
1635143400000,19
1635143700000,19
1635144000000,19
1635144300000,19
1635144600000,19
1635144900000,19
1635145200000,19
1635145500000,19
1635145800000,19
1635146100000,19
1635146400000,19
1635146700000,19
1635147000000,19
1635147300000,19
1635147600000,19
1635147900000,19
1635148200000,19
1635148500000,19
1635148800000,19
1635149100000,19
1635149400000,19
1635149700000,19
1635150000000,19
1635150300000,19
1635150600000,19
1635150900000,19
1635151200000,19
1635151500000,19
1635151800000,19
1635152100000,19
1635152400000,19
1635152700000,19
1635153000000,19
1635153300000,19
1635153600000,19
1635153900000,19
1635154200000,19
1635154500000,19
1635154800000,19
1635155100000,19.5
1635155400000,19.5
1635155700000,19.5
1635156000000,20
1635156300000,20
1635156600000,19.5
1635156900000,19.5
1635157200000,19.5
1635157500000,19.5
1635157800000,19.5
1635158100000,19.5
1635158400000,19.5
1635158700000,19.5
1635159000000,19.5
1635159300000,20
1635159600000,20.5
1635159900000,20.5
1635160200000,20.5
1635160500000,20.5
1635160800000,21
1635161100000,21
1635161400000,20.5
1635161700000,20.5
1635162000000,20.5
1635162300000,20.5
1635162600000,20.5
1635162900000,20.5
1635163200000,20.5
1635163500000,20.5
1635163800000,20.5
1635164100000,20.5
1635164400000,20.5
1635164700000,20.5
1635165000000,21
1635165300000,21
1635165600000,21.5
1635165900000,21.5
1635166200000,21.5
1635166500000,21.5
1635166800000,21
1635167100000,21
1635167400000,21
1635167700000,21
1635168000000,21
1635168300000,21
1635168600000,21.5
1635168900000,21.5
1635169200000,21.5
1635169500000,21.5
1635169800000,22
1635170100000,22
1635170400000,22
1635170700000,22.5
1635171000000,22.5
1635171300000,22.5
1635171600000,23
1635171900000,23
1635172200000,23
1635172500000,23
1635172800000,23
1635173100000,23
1635173400000,23
1635173700000,23
1635174000000,23
1635174300000,23
1635174600000,23
1635174900000,23
1635175200000,23
1635175500000,23
1635175800000,23
1635176100000,23
1635176400000,23
1635176700000,23
1635177000000,22.5
1635177300000,22.5
1635177600000,22.5
1635177900000,22.5
1635178200000,22.5
1635178500000,22.5
1635178800000,22.5
1635179100000,22.5
1635179400000,22.5
1635179700000,22.5
1635180000000,22.5
1635180300000,22.5
1635180600000,22
1635180900000,22
1635181200000,22
1635181500000,22
1635181800000,22
1635182100000,22
1635182400000,22
1635182700000,22
1635183000000,22
1635183300000,22
1635183600000,22
1635183900000,22
1635184200000,22
1635184500000,22
1635184800000,22
1635185100000,21.5
1635185400000,21.5
1635185700000,21.5
1635186000000,21.5
1635186300000,21.5
1635186600000,21.5
1635186900000,21.5
1635187200000,21.5
1635187500000,21.5
1635187800000,21.5
1635188100000,21.5
1635188400000,21.5
1635188700000,21.5
1635189000000,21.5
1635189300000,21.5
1635189600000,21.5
1635189900000,21.5
1635190200000,21.5
1635190500000,21.5
1635190800000,21.5
1635191100000,21.5
1635191400000,21.5
1635191700000,21
1635192000000,21
1635192300000,21
1635192600000,21
1635192900000,21
1635193200000,21
1635193500000,21
1635193800000,21
1635194100000,21
1635194400000,21
1635194700000,21
1635195000000,21
1635195300000,21
1635195600000,21
1635195900000,21
1635196200000,21
1635196500000,21
1635196800000,21
1635197100000,21
1635197400000,21
1635197700000,21
1635198000000,21
1635198300000,21
1635198600000,21
1635198900000,21
1635199200000,21
1635199500000,20.5
1635199800000,20.5
1635200100000,20.5
1635200400000,20.5
1635200700000,20.5
1635201000000,20.5
1635201300000,20.5
1635201600000,20.5
1635201900000,20.5
1635202200000,20.5
1635202500000,20.5
1635202800000,20.5
1635203100000,20.5
1635203400000,20.5
1635203700000,20.5
1635204000000,20.5
1635204300000,20.5
1635204600000,20.5
1635204900000,20.5
1635205200000,20.5
1635205500000,20.5
1635205800000,20.5
1635206100000,20.5
1635206400000,20.5
1635206700000,20.5
1635207000000,20.5
1635207300000,20.5
1635207600000,20.5
1635207900000,20.5
1635208200000,20
1635208500000,20
1635208800000,20
1635209100000,20
1635209400000,20
1635209700000,20
1635210000000,20
1635210300000,20
1635210600000,20
1635210900000,20
1635211200000,20
1635211500000,20
1635211800000,20
1635212100000,20
1635212400000,20
1635212700000,20
1635213000000,20
1635213300000,20
1635213600000,20
1635213900000,20
1635214200000,20
1635214500000,20
1635214800000,20
1635215100000,20
1635215400000,20
1635215700000,20
1635216000000,20
1635216300000,20
1635216600000,20
1635216900000,20
1635217200000,20
1635217500000,20
1635217800000,20
1635218100000,20
1635218400000,19.5
1635218700000,19.5
1635219000000,19.5
1635219300000,19.5
1635219600000,19.5
1635219900000,19.5
1635220200000,19.5
1635220500000,19.5
1635220800000,19.5
1635221100000,19.5
1635221400000,19.5
1635221700000,19.5
1635222000000,19.5
1635222300000,19.5
1635222600000,19.5
1635222900000,19.5
1635223200000,19.5
1635223500000,19.5
1635223800000,19.5
1635224100000,19.5
1635224400000,19.5
1635224700000,19.5
1635225000000,19.5
1635225300000,19.5
1635225600000,19.5
1635225900000,19.5
1635226200000,19.5
1635226500000,19.5
1635226800000,19.5
1635227100000,19.5
1635227400000,19.5
1635227700000,19.5
1635228000000,19.5
1635228300000,19.5
1635228600000,19.5
1635228900000,19.5
1635229200000,19.5
1635229500000,19.5
1635229800000,19.5
1635230100000,19.5
1635230400000,19.5
1635230700000,19.5
1635231000000,19.5
1635231300000,19.5
1635231600000,19.5
1635231900000,19.5
1635232200000,19.5
1635232500000,19
1635232800000,19
1635233100000,19
1635233400000,19
1635233700000,19
1635234000000,19
1635234300000,19
1635234600000,19
1635234900000,19
1635235200000,19
1635235500000,19
1635235800000,19
1635236100000,19
1635236400000,19
1635236700000,19
1635237000000,19
1635237300000,19.5
1635237600000,19.5
1635237900000,19
1635238200000,19
1635238500000,19.5
1635238800000,19.5
1635239100000,19.5
1635239400000,19.5
1635239700000,20
1635240000000,20
1635240300000,20
1635240600000,20
1635240900000,20
1635241200000,19.5
1635241500000,19
1635241800000,19
1635242100000,18.5
1635242400000,18.5
1635242700000,19
1635243000000,19
1635243300000,19
1635243600000,19.5
1635243900000,19.5
1635244200000,19.5
1635244500000,19.5
1635244800000,19.5
1635245100000,19.5
1635245400000,20
1635245700000,20
1635246000000,20
1635246300000,20
1635246600000,20
1635246900000,20
1635247200000,20
1635247500000,20
1635247800000,20
1635248100000,20
1635248400000,20.5
1635248700000,20.5
1635249000000,20.5
1635249300000,20.5
1635249600000,21
1635249900000,21
1635250200000,21
1635250500000,21
1635250800000,21
1635251100000,21
1635251400000,21
1635251700000,21
1635252000000,21.5
1635252300000,21.5
1635252600000,21.5
1635252900000,21.5
1635253200000,21.5
1635253500000,21.5
1635253800000,21.5
1635254100000,21.5
1635254400000,21.5
1635254700000,21.5
1635255000000,21.5
1635255300000,21.5
1635255600000,22
1635255900000,22
1635256200000,22
1635256500000,22
1635256800000,22
1635257100000,22
1635257400000,22
1635257700000,22
1635258000000,22
1635258300000,21.5
1635258600000,21.5
1635258900000,22
1635259200000,22
1635259500000,22
1635259800000,22
1635260100000,22.5
1635260400000,22.5
1635260700000,22.5
1635261000000,22.5
1635261300000,22.5
1635261600000,22.5
1635261900000,22.5
1635262200000,22.5
1635262500000,22.5
1635262800000,22.5
1635263100000,22.5
1635263400000,22.5
1635263700000,22.5
1635264000000,22.5
1635264300000,22.5
1635264600000,22.5
1635264900000,22.5
1635265200000,22.5
1635265500000,22.5
1635265800000,22.5
1635266100000,22.5
1635266400000,22
1635266700000,22
1635267000000,22
1635267300000,22
1635267600000,22
1635267900000,22
1635268200000,22
1635268500000,22
1635268800000,22
1635269100000,22
1635269400000,22
1635269700000,22
1635270000000,22
1635270300000,22
1635270600000,22
1635270900000,22
1635271200000,22
1635271500000,22
1635271800000,22
1635272100000,22
1635272400000,22
1635272700000,22
1635273000000,22
1635273300000,22
1635273600000,22
1635273900000,22
1635274200000,22
1635274500000,22
1635274800000,22
1635275100000,22
1635275400000,21.5
1635275700000,21.5
1635276000000,21.5
1635276300000,21.5
1635276600000,21.5
1635276900000,21.5
1635277200000,21.5
1635277500000,21.5
1635277800000,21.5
1635278100000,21.5
1635278400000,21.5
1635278700000,21.5
1635279000000,21.5
1635279300000,21.5
1635279600000,21.5
1635279900000,21.5
1635280200000,21.5
1635280500000,21.5
1635280800000,21.5
1635281100000,21.5
1635281400000,21.5
1635281700000,21.5
1635282000000,21.5
1635282300000,21.5
1635282600000,21
1635282900000,21
1635283200000,21
1635283500000,21
1635283800000,21
1635284100000,21
1635284400000,21
1635284700000,21
1635285000000,21
1635285300000,21
1635285600000,21
1635285900000,21
1635286200000,21
1635286500000,21
1635286800000,21
1635287100000,21
1635287400000,21
1635287700000,21
1635288000000,21
1635288300000,21
1635288600000,21
1635288900000,21
1635289200000,21
1635289500000,21
1635289800000,21
1635290100000,21
1635290400000,21
1635290700000,21
1635291000000,21
1635291300000,21
1635291600000,21
1635291900000,21
1635292200000,21
1635292500000,21
1635292800000,21
1635293100000,21
1635293400000,21
1635293700000,21
1635294000000,21
1635294300000,21
1635294600000,21
1635294900000,21
1635295200000,20.5
1635295500000,20.5
1635295800000,20.5
1635296100000,20.5
1635296400000,20.5
1635296700000,20.5
1635297000000,20.5
1635297300000,20.5
1635297600000,20.5
1635297900000,20.5
1635298200000,20.5
1635298500000,20.5
1635298800000,20.5
1635299100000,20.5
1635299400000,20.5
1635299700000,20.5
1635300000000,20.5
1635300300000,20.5
1635300600000,20.5
1635300900000,20.5
1635301200000,20.5
1635301500000,20.5
1635301800000,20.5
1635302100000,20.5
1635302400000,20.5
1635302700000,20.5
1635303000000,20.5
1635303300000,20.5
1635303600000,20.5
1635303900000,20.5
1635304200000,20.5
1635304500000,20.5
1635304800000,20.5
1635305100000,20.5
1635305400000,20.5
1635305700000,20.5
1635306000000,20.5
1635306300000,20.5
1635306600000,20.5
1635306900000,20.5
1635307200000,20.5
1635307500000,20.5
1635307800000,20.5
1635308100000,20.5
1635308400000,20.5
1635308700000,20.5
1635309000000,20.5
1635309300000,20.5
1635309600000,20.5
1635309900000,20.5
1635310200000,20.5
1635310500000,20.5
1635310800000,20.5
1635311100000,20.5
1635311400000,20.5
1635311700000,20.5
1635312000000,20.5
1635312300000,20.5
1635312600000,20.5
1635312900000,20.5
1635313200000,20.5
1635313500000,20.5
1635313800000,20
1635314100000,20
1635314400000,20
1635314700000,20
1635315000000,20
1635315300000,20
1635315600000,20
1635315900000,20
1635316200000,20
1635316500000,20
1635316800000,20
1635317100000,20
1635317400000,20
1635317700000,20
1635318000000,20
1635318300000,20
1635318600000,20
1635318900000,20
1635319200000,20
1635319500000,20
1635319800000,20
1635320100000,20
1635320400000,20
1635320700000,20
1635321000000,20
1635321300000,20
1635321600000,20
1635321900000,20
1635322200000,20
1635322500000,20
1635322800000,20
1635323100000,20
1635323400000,20
1635323700000,20
1635324000000,20
1635324300000,20
1635324600000,20
1635324900000,20.5
1635325200000,20.5
1635325500000,20.5
1635325800000,20.5
1635326100000,20.5
1635326400000,20.5
1635326700000,20.5
1635327000000,20.5
1635327300000,20.5
1635327600000,20.5
1635327900000,20.5
1635328200000,20.5
1635328500000,20.5
1635328800000,20.5
1635329100000,20.5
1635329400000,20.5
1635329700000,20
1635330000000,20.5
1635330300000,20.5
1635330600000,20.5
1635330900000,20.5
1635331200000,21
1635331500000,21
1635331800000,21
1635332100000,21
1635332400000,21
1635332700000,21
1635333000000,21
1635333300000,21.5
1635333600000,21.5
1635333900000,21.5
1635334200000,21.5
1635334500000,21.5
1635334800000,21.5
1635335100000,21.5
1635335400000,21.5
1635335700000,21.5
1635336000000,21.5
1635336300000,21.5
1635336600000,21.5
1635336900000,21.5
1635337200000,21.5
1635337500000,21.5
1635337800000,21.5
1635338100000,21.5
1635338400000,21.5
1635338700000,21.5
1635339000000,21.5
1635339300000,21.5
1635339600000,21.5
1635339900000,21.5
1635340200000,21.5
1635340500000,21.5
1635340800000,21.5
1635341100000,21.5
1635341400000,21.5
1635341700000,21.5
1635342000000,21.5
1635342300000,21.5
1635342600000,21.5
1635342900000,21.5
1635343200000,21.5
1635343500000,21.5
1635343800000,21.5
1635344100000,22
1635344400000,22
1635344700000,22
1635345000000,22
1635345300000,22
1635345600000,22
1635345900000,22
1635346200000,22
1635346500000,22
1635346800000,22
1635347100000,22
1635347400000,22
1635347700000,22
1635348000000,22
1635348300000,22
1635348600000,22
1635348900000,22
1635349200000,22
1635349500000,22
1635349800000,22
1635350100000,22
1635350400000,22
1635350700000,22
1635351000000,22
1635351300000,22
1635351600000,22
1635351900000,22
1635352200000,22
1635352500000,21.5
1635352800000,21.5
1635353100000,21.5
1635353400000,21.5
1635353700000,21.5
1635354000000,21.5
1635354300000,21.5
1635354600000,21.5
1635354900000,21.5
1635355200000,21.5
1635355500000,21.5
1635355800000,21.5
1635356100000,21.5
1635356400000,21
1635356700000,21
1635357000000,21
1635357300000,21
1635357600000,21
1635357900000,21
1635358200000,21
1635358500000,21
1635358800000,21
1635359100000,21
1635359400000,21
1635359700000,21
1635360000000,21
1635360300000,21
1635360600000,21
1635360900000,21
1635361200000,21
1635361500000,21
1635361800000,21
1635362100000,21
1635362400000,20.5
1635362700000,20.5
1635363000000,20.5
1635363300000,20.5
1635363600000,20.5
1635363900000,20.5
1635364200000,20.5
1635364500000,20.5
1635364800000,20.5
1635365100000,20.5
1635365400000,20.5
1635365700000,20.5
1635366000000,20.5
1635366300000,20.5
1635366600000,20.5
1635366900000,20.5
1635367200000,20.5
1635367500000,20.5
1635367800000,20.5
1635368100000,20.5
1635368400000,20.5
1635368700000,20.5
1635369000000,20.5
1635369300000,20.5
1635369600000,20.5
1635369900000,20.5
1635370200000,20.5
1635370500000,20.5
1635370800000,20.5
1635371100000,20
1635371400000,20
1635371700000,20
1635372000000,20
1635372300000,20
1635372600000,20
1635372900000,20
1635373200000,20
1635373500000,20
1635373800000,20
1635374100000,20
1635374400000,20
1635374700000,20
1635375000000,20
1635375300000,20
1635375600000,20
1635375900000,20
1635376200000,20
1635376500000,20
1635376800000,20
1635377100000,20
1635377400000,20
1635377700000,20
1635378000000,20
1635378300000,20
1635378600000,20
1635378900000,20
1635379200000,20
1635379500000,20
1635379800000,20
1635380100000,20
1635380400000,20
1635380700000,20
1635381000000,20
1635381300000,20
1635381600000,20
1635381900000,20
1635382200000,20
1635382500000,20
1635382800000,20
1635383100000,20
1635383400000,20
1635383700000,20
1635384000000,20
1635384300000,20
1635384600000,20
1635384900000,20
1635385200000,20
1635385500000,19.5
1635385800000,19.5
1635386100000,19.5
1635386400000,19.5
1635386700000,19.5
1635387000000,19.5
1635387300000,19.5
1635387600000,19.5
1635387900000,19.5
1635388200000,19.5
1635388500000,19.5
1635388800000,19.5
1635389100000,19.5
1635389400000,19.5
1635389700000,19.5
1635390000000,19.5
1635390300000,19.5
1635390600000,19.5
1635390900000,19.5
1635391200000,19.5
1635391500000,19.5
1635391800000,19.5
1635392100000,19.5
1635392400000,19.5
1635392700000,19.5
1635393000000,19.5
1635393300000,19.5
1635393600000,19.5
1635393900000,19.5
1635394200000,19.5
1635394500000,19.5
1635394800000,19
1635395100000,19
1635395400000,19
1635395700000,19
1635396000000,19
1635396300000,19
1635396600000,19
1635396900000,19
1635397200000,19
1635397500000,19
1635397800000,19
1635398100000,19
1635398400000,19
1635398700000,19
1635399000000,19
1635399300000,19
1635399600000,19
1635399900000,19
1635400200000,19
1635400500000,19
1635400800000,19
1635401100000,19
1635401400000,19
1635401700000,19
1635402000000,19
1635402300000,19
1635402600000,19
1635402900000,19
1635403200000,19
1635403500000,19.5
1635403800000,19.5
1635404100000,19.5
1635404400000,19.5
1635404700000,19.5
1635405000000,19.5
1635405300000,19.5
1635405600000,19.5
1635405900000,19.5
1635406200000,19.5
1635406500000,19.5
1635406800000,19.5
1635407100000,19.5
1635407400000,19.5
1635407700000,19.5
1635408000000,19.5
1635408300000,19.5
1635408600000,19.5
1635408900000,19.5
1635409200000,19.5
1635409500000,19.5
1635409800000,19.5
1635410100000,19.5
1635410400000,19.5
1635410700000,19.5
1635411000000,19.5
1635411300000,20
1635411600000,20
1635411900000,20
1635412200000,20
1635412500000,20
1635412800000,20
1635413100000,20
1635413400000,20
1635413700000,20
1635414000000,20
1635414300000,20
1635414600000,20
1635414900000,20
1635415200000,20
1635415500000,20
1635415800000,20
1635416100000,20
1635416400000,20
1635416700000,20
1635417000000,20
1635417300000,20
1635417600000,20
1635417900000,19.5
1635418200000,19.5
1635418500000,19.5
1635418800000,19.5
1635419100000,19.5
1635419400000,19.5
1635419700000,19.5
1635420000000,19.5
1635420300000,19.5
1635420600000,19.5
1635420900000,19.5
1635421200000,19.5
1635421500000,19.5
1635421800000,19.5
1635422100000,20
1635422400000,20
1635422700000,20
1635423000000,20
1635423300000,20
1635423600000,20
1635423900000,20
1635424200000,20
1635424500000,20
1635424800000,20
1635425100000,20
1635425400000,20
1635425700000,20
1635426000000,20
