"Time","Radiance (high res)"
1628521200000,23.7
1628521320000,23.8
1628521440000,23.8
1628521560000,23.8
1628521680000,23.8
1628521800000,23.8
1628521920000,23.8
1628522040000,23.8
1628522160000,23.8
1628522280000,23.9
1628522400000,23.9
1628522520000,23.9
1628522640000,23.9
1628522760000,23.9
1628522880000,23.9
1628523000000,23.9
1628523120000,23.9
1628523240000,23.9
1628523360000,23.9
1628523480000,23.9
1628523600000,23.9
1628523720000,23.9
1628523840000,23.9
1628523960000,23.9
1628524080000,24
1628524200000,24
1628524320000,24
1628524440000,24
1628524560000,24
1628524680000,24
1628524800000,24
1628524920000,24
1628525040000,24
1628525160000,24
1628525280000,24
1628525400000,24
1628525520000,24
1628525640000,24
1628525760000,24.1
1628525880000,24.1
1628526000000,24.1
1628526120000,24.1
1628526240000,24.1
1628526360000,24.1
1628526480000,24.1
1628526600000,24.1
1628526720000,24.1
1628526840000,24.1
1628526960000,24.1
1628527080000,24.1
1628527200000,24.1
1628527320000,24.1
1628527440000,24.1
1628527560000,24.1
1628527680000,24.1
1628527800000,24.2
1628527920000,24.2
1628528040000,24.2
1628528160000,24.2
1628528280000,24.2
1628528400000,24.2
1628528520000,24.2
1628528640000,24.2
1628528760000,24.2
1628528880000,24.2
1628529000000,24.1
1628529120000,24.1
1628529240000,24.1
1628529360000,24.1
1628529480000,24.1
1628529600000,24.1
1628529720000,24.1
1628529840000,24.1
1628529960000,24.1
1628530080000,24.1
1628530200000,24.1
1628530320000,24.1
1628530440000,24.2
1628530560000,24.2
1628530680000,24.2
1628530800000,24.2
1628530920000,24.2
1628531040000,24.2
1628531160000,24.2
1628531280000,24.1
1628531400000,24.1
1628531520000,24.1
1628531640000,24.1
1628531760000,24.1
1628531880000,24.1
1628532000000,24.1
1628532120000,24.1
1628532240000,24.1
1628532360000,24
1628532480000,24
1628532600000,24
1628532720000,24
1628532840000,24
1628532960000,24
1628533080000,24
1628533200000,23.9
1628533320000,23.9
1628533440000,23.9
1628533560000,23.9
1628533680000,23.9
1628533800000,23.9
1628533920000,23.9
1628534040000,23.9
1628534160000,23.9
1628534280000,23.9
1628534400000,23.9
1628534520000,23.9
1628534640000,23.9
1628534760000,23.9
1628534880000,23.9
1628535000000,23.9
1628535120000,23.9
1628535240000,23.9
1628535360000,23.9
1628535480000,23.9
1628535600000,23.9
1628535720000,23.9
1628535840000,23.9
1628535960000,23.8
1628536080000,23.8
1628536200000,23.8
1628536320000,23.8
1628536440000,23.8
1628536560000,23.8
1628536680000,23.8
1628536800000,23.8
1628536920000,23.8
1628537040000,23.8
1628537160000,23.8
1628537280000,23.8
1628537400000,23.8
1628537520000,23.8
1628537640000,23.8
1628537760000,23.8
1628537880000,23.8
1628538000000,23.8
1628538120000,23.8
1628538240000,23.7
1628538360000,23.7
1628538480000,23.7
1628538600000,23.7
1628538720000,23.7
1628538840000,23.7
1628538960000,23.7
1628539080000,23.7
1628539200000,23.7
1628539320000,23.7
1628539440000,23.7
1628539560000,23.7
1628539680000,23.7
1628539800000,23.7
1628539920000,23.7
1628540040000,23.7
1628540160000,23.7
1628540280000,23.7
1628540400000,23.7
1628540520000,23.7
1628540640000,23.7
1628540760000,23.6
1628540880000,23.6
1628541000000,23.6
1628541120000,23.6
1628541240000,23.6
1628541360000,23.6
1628541480000,23.6
1628541600000,23.6
1628541720000,23.6
1628541840000,23.6
1628541960000,23.6
1628542080000,23.6
1628542200000,23.6
1628542320000,23.6
1628542440000,23.6
1628542560000,23.6
1628542680000,23.6
1628542800000,23.6
1628542920000,23.6
1628543040000,23.6
1628543160000,23.6
1628543280000,23.5
1628543400000,23.5
1628543520000,23.5
1628543640000,23.5
1628543760000,23.5
1628543880000,23.5
1628544000000,23.5
1628544120000,23.5
1628544240000,23.5
1628544360000,23.5
1628544480000,23.5
1628544600000,23.4
1628544720000,23.4
1628544840000,23.4
1628544960000,23.4
1628545080000,23.4
1628545200000,23.4
1628545320000,23.4
1628545440000,23.4
1628545560000,23.4
1628545680000,23.4
1628545800000,23.4
1628545920000,23.4
1628546040000,23.4
1628546160000,23.4
1628546280000,23.4
1628546400000,23.4
1628546520000,23.4
1628546640000,23.4
1628546760000,23.4
1628546880000,23.4
1628547000000,23.4
1628547120000,23.4
1628547240000,23.4
1628547360000,23.4
1628547480000,23.4
1628547600000,23.3
1628547720000,23.3
1628547840000,23.3
1628547960000,23.3
1628548080000,23.3
1628548200000,23.3
1628548320000,23.3
1628548440000,23.3
1628548560000,23.3
1628548680000,23.3
1628548800000,23.3
1628548920000,23.3
1628549040000,23.3
1628549160000,23.3
1628549280000,23.3
1628549400000,23.3
1628549520000,23.3
1628549640000,23.3
1628549760000,23.3
1628549880000,23.3
1628550000000,23.3
1628550120000,23.3
1628550240000,23.3
1628550360000,23.3
1628550480000,23.3
1628550600000,23.3
1628550720000,23.3
1628550840000,23.3
1628550960000,23.3
1628551080000,23.3
1628551200000,23.2
1628551320000,23.2
1628551440000,23.2
1628551560000,23.2
1628551680000,23.2
1628551800000,23.2
1628551920000,23.2
1628552040000,23.2
1628552160000,23.2
1628552280000,23.2
1628552400000,23.2
1628552520000,23.2
1628552640000,23.2
1628552760000,23.2
1628552880000,23.2
1628553000000,23.2
1628553120000,23.2
1628553240000,23.2
1628553360000,23.2
1628553480000,23.2
1628553600000,23.2
1628553720000,23.2
1628553840000,23.2
1628553960000,23.2
1628554080000,23.2
1628554200000,23.2
1628554320000,23.2
1628554440000,23.2
1628554560000,23.2
1628554680000,23.2
1628554800000,23.2
1628554920000,23.2
1628555040000,23.2
1628555160000,23.2
1628555280000,23.1
1628555400000,23.1
1628555520000,23.1
1628555640000,23.1
1628555760000,23.1
1628555880000,23.1
1628556000000,23.1
1628556120000,23.1
1628556240000,23.1
1628556360000,23.1
1628556480000,23.1
1628556600000,23.1
1628556720000,23.1
1628556840000,23.1
1628556960000,23.1
1628557080000,23.1
1628557200000,23.1
1628557320000,23.1
1628557440000,23.1
1628557560000,23.1
1628557680000,23.1
1628557800000,23.1
1628557920000,23.1
1628558040000,23.1
1628558160000,23.1
1628558280000,23.1
1628558400000,23.1
1628558520000,23.1
1628558640000,23.1
1628558760000,23.1
1628558880000,23.1
1628559000000,23.1
1628559120000,23.1
1628559240000,23.1
1628559360000,23.1
1628559480000,23.1
1628559600000,23
1628559720000,23
1628559840000,23
1628559960000,23
1628560080000,23
1628560200000,23
1628560320000,23
1628560440000,23
1628560560000,23
1628560680000,23
1628560800000,23
1628560920000,23
1628561040000,23
1628561160000,23
1628561280000,23
1628561400000,23
1628561520000,23
1628561640000,22.9
1628561760000,22.9
1628561880000,22.9
1628562000000,22.9
1628562120000,22.9
1628562240000,22.9
1628562360000,22.9
1628562480000,22.9
1628562600000,22.9
1628562720000,22.9
1628562840000,22.9
1628562960000,22.9
1628563080000,22.9
1628563200000,22.9
1628563320000,22.9
1628563440000,22.9
1628563560000,22.9
1628563680000,22.9
1628563800000,22.9
1628563920000,22.9
1628564040000,22.9
1628564160000,22.9
1628564280000,22.9
1628564400000,22.9
1628564520000,22.9
1628564640000,22.9
1628564760000,22.9
1628564880000,22.9
1628565000000,22.9
1628565120000,22.9
1628565240000,22.9
1628565360000,22.9
1628565480000,22.9
1628565600000,22.9
1628565720000,22.9
1628565840000,22.9
1628565960000,22.8
1628566080000,22.8
1628566200000,22.8
1628566320000,22.8
1628566440000,22.8
1628566560000,22.8
1628566680000,22.8
1628566800000,22.8
1628566920000,22.8
1628567040000,22.8
1628567160000,22.8
1628567280000,22.8
1628567400000,22.8
1628567520000,22.8
1628567640000,22.8
1628567760000,22.8
1628567880000,22.8
1628568000000,22.8
1628568120000,22.8
1628568240000,22.8
1628568360000,22.8
1628568480000,22.8
1628568600000,22.8
1628568720000,22.8
1628568840000,22.8
1628568960000,22.8
1628569080000,22.8
1628569200000,22.8
1628569320000,22.8
1628569440000,22.8
1628569560000,22.8
1628569680000,22.8
1628569800000,22.8
1628569920000,22.8
1628570040000,22.8
1628570160000,22.8
1628570280000,22.8
1628570400000,22.8
1628570520000,22.8
1628570640000,22.8
1628570760000,22.8
1628570880000,22.8
1628571000000,22.8
1628571120000,22.8
1628571240000,22.8
1628571360000,22.8
1628571480000,22.8
1628571600000,22.7
1628571720000,22.7
1628571840000,22.7
1628571960000,22.7
1628572080000,22.7
1628572200000,22.7
1628572320000,22.7
1628572440000,22.7
1628572560000,22.7
1628572680000,22.7
1628572800000,22.7
1628572920000,22.7
1628573040000,22.7
1628573160000,22.7
1628573280000,22.7
1628573400000,22.7
1628573520000,22.7
1628573640000,22.7
1628573760000,22.7
1628573880000,22.7
1628574000000,22.7
1628574120000,22.7
1628574240000,22.7
1628574360000,22.7
1628574480000,22.7
1628574600000,22.7
1628574720000,22.7
1628574840000,22.7
1628574960000,22.7
1628575080000,22.7
1628575200000,22.7
1628575320000,22.7
1628575440000,22.7
1628575560000,22.7
1628575680000,22.7
1628575800000,22.7
1628575920000,22.7
1628576040000,22.7
1628576160000,22.7
1628576280000,22.7
1628576400000,22.7
1628576520000,22.7
1628576640000,22.7
1628576760000,22.7
1628576880000,22.7
1628577000000,22.7
1628577120000,22.8
1628577240000,22.8
1628577360000,22.8
1628577480000,22.8
1628577600000,22.8
1628577720000,22.8
1628577840000,22.8
1628577960000,22.8
1628578080000,22.8
1628578200000,22.8
1628578320000,22.8
1628578440000,22.8
1628578560000,22.8
1628578680000,22.8
1628578800000,22.8
1628578920000,22.8
1628579040000,22.8
1628579160000,22.8
1628579280000,22.8
1628579400000,22.8
1628579520000,22.8
1628579640000,22.8
1628579760000,22.8
1628579880000,22.8
1628580000000,22.8
1628580120000,22.8
1628580240000,22.8
1628580360000,22.8
1628580480000,22.8
1628580600000,22.8
1628580720000,22.8
1628580840000,22.8
1628580960000,22.8
1628581080000,22.8
1628581200000,22.8
1628581320000,22.8
1628581440000,22.8
1628581560000,22.9
1628581680000,22.9
1628581800000,22.9
1628581920000,22.9
1628582040000,22.9
1628582160000,22.9
1628582280000,22.9
1628582400000,22.9
1628582520000,22.9
1628582640000,22.9
1628582760000,22.9
1628582880000,22.9
1628583000000,22.9
1628583120000,22.9
1628583240000,22.9
1628583360000,22.9
1628583480000,22.9
1628583600000,22.9
1628583720000,22.9
1628583840000,22.9
1628583960000,22.9
1628584080000,22.9
1628584200000,22.9
1628584320000,22.9
1628584440000,22.9
1628584560000,22.9
1628584680000,22.9
1628584800000,22.9
1628584920000,22.9
1628585040000,22.9
1628585160000,22.9
1628585280000,22.9
1628585400000,22.9
1628585520000,22.9
1628585640000,22.9
1628585760000,22.9
1628585880000,22.9
1628586000000,22.9
1628586120000,22.9
1628586240000,23
1628586360000,23
1628586480000,23
1628586600000,23
1628586720000,23.1
1628586840000,23.1
1628586960000,23.1
1628587080000,23.1
1628587200000,23.1
1628587320000,23.1
1628587440000,23.2
1628587560000,23.2
1628587680000,23.2
1628587800000,23.2
1628587920000,23.2
1628588040000,23.2
1628588160000,23.2
1628588280000,23.2
1628588400000,23.2
1628588520000,23.2
1628588640000,23.2
1628588760000,23.2
1628588880000,23.2
1628589000000,23.2
1628589120000,23.2
1628589240000,23.2
1628589360000,23.2
1628589480000,23.2
1628589600000,23.2
1628589720000,23.2
1628589840000,23.2
1628589960000,23.2
1628590080000,23.3
1628590200000,23.3
1628590320000,23.3
1628590440000,23.3
1628590560000,23.3
1628590680000,23.3
1628590800000,23.3
1628590920000,23.3
1628591040000,23.3
1628591160000,23.3
1628591280000,23.3
1628591400000,23.3
1628591520000,23.3
1628591640000,23.4
1628591760000,23.4
1628591880000,23.4
1628592000000,23.4
1628592120000,23.4
1628592240000,23.4
1628592360000,23.4
1628592480000,23.4
1628592600000,23.4
1628592720000,23.5
1628592840000,23.5
1628592960000,23.5
1628593080000,23.5
1628593200000,23.5
1628593320000,23.5
1628593440000,23.5
1628593560000,23.5
1628593680000,23.5
1628593800000,23.5
1628593920000,23.5
1628594040000,23.5
1628594160000,23.5
1628594280000,23.5
1628594400000,23.5
1628594520000,23.6
1628594640000,23.6
1628594760000,23.6
1628594880000,23.6
1628595000000,23.6
1628595120000,23.6
1628595240000,23.6
1628595360000,23.6
1628595480000,23.6
1628595600000,23.6
1628595720000,23.6
1628595840000,23.6
1628595960000,23.6
1628596080000,23.6
1628596200000,23.6
1628596320000,23.6
1628596440000,23.6
1628596560000,23.6
1628596680000,23.7
1628596800000,23.7
1628596920000,23.7
1628597040000,23.7
1628597160000,23.7
1628597280000,23.7
1628597400000,23.7
1628597520000,23.8
1628597640000,23.8
1628597760000,23.8
1628597880000,23.8
1628598000000,23.8
1628598120000,23.8
1628598240000,23.8
1628598360000,23.8
1628598480000,23.8
1628598600000,23.8
1628598720000,23.8
1628598840000,23.8
1628598960000,23.9
1628599080000,23.9
1628599200000,23.9
1628599320000,23.9
1628599440000,23.9
1628599560000,23.9
1628599680000,23.9
1628599800000,23.9
1628599920000,23.9
1628600040000,23.9
1628600160000,23.9
1628600280000,24
1628600400000,24
1628600520000,24
1628600640000,24
1628600760000,24
1628600880000,24
1628601000000,24
1628601120000,24
1628601240000,24
1628601360000,24
1628601480000,23.9
1628601600000,23.9
1628601720000,23.9
1628601840000,23.9
1628601960000,23.9
1628602080000,23.9
1628602200000,23.9
1628602320000,24
1628602440000,24
1628602560000,24
1628602680000,24
1628602800000,24.1
1628602920000,24.1
1628603040000,24.1
1628603160000,24.1
1628603280000,24.1
1628603400000,24.1
1628603520000,24.1
1628603640000,24.1
1628603760000,24.1
1628603880000,24.1
1628604000000,24.1
1628604120000,24.2
1628604240000,24.2
1628604360000,24.2
1628604480000,24.2
1628604600000,24.2
1628604720000,24.2
1628604840000,24.2
1628604960000,24.2
1628605080000,24.2
1628605200000,24.2
1628605320000,24.2
1628605440000,24.2
1628605560000,24.2
1628605680000,24.2
1628605800000,24.2
1628605920000,24.2
1628606040000,24.2
1628606160000,24.2
1628606280000,24.2
1628606400000,24.2
1628606520000,24.2
1628606640000,24.2
1628606760000,24.2
1628606880000,24.2
1628607000000,24.2
1628607120000,24.2
1628607240000,24.2
1628607360000,24.2
1628607480000,24.2
1628607600000,24.2
1628607720000,24.2
1628607840000,24.2
1628607960000,24.2
1628608080000,24.2
1628608200000,24.2
1628608320000,24.2
1628608440000,24.2
1628608560000,24.2
1628608680000,24.2
1628608800000,24.2
1628608920000,24.2
1628609040000,24.2
1628609160000,24.2
1628609280000,24.2
1628609400000,24.2
1628609520000,24.2
1628609640000,24.2
1628609760000,24.2
1628609880000,24.2
1628610000000,24.2
1628610120000,24.2
1628610240000,24.2
1628610360000,24.2
1628610480000,24.2
1628610600000,24.2
1628610720000,24.2
1628610840000,24.2
1628610960000,24.2
1628611080000,24.2
1628611200000,24.2
1628611320000,24.2
1628611440000,24.2
1628611560000,24.2
1628611680000,24.2
1628611800000,24.2
1628611920000,24.2
1628612040000,24.2
1628612160000,24.2
1628612280000,24.2
1628612400000,24.2
1628612520000,24.2
1628612640000,24.2
1628612760000,24.2
1628612880000,24.2
1628613000000,24.2
1628613120000,24.2
1628613240000,24.2
1628613360000,24.2
1628613480000,24.2
1628613600000,24.2
1628613720000,24.2
1628613840000,24.2
1628613960000,24.2
1628614080000,24.2
1628614200000,24.2
1628614320000,24.2
1628614440000,24.2
1628614560000,24.2
1628614680000,24.2
1628614800000,24.2
1628614920000,24.2
1628615040000,24.2
1628615160000,24.2
1628615280000,24.2
1628615400000,24.2
1628615520000,24.2
1628615640000,24.2
1628615760000,24.2
1628615880000,24.2
1628616000000,24.2
1628616120000,24.2
1628616240000,24.2
1628616360000,24.2
1628616480000,24.2
1628616600000,24.2
1628616720000,24.2
1628616840000,24.2
1628616960000,24.2
1628617080000,24.2
1628617200000,24.2
1628617320000,24.2
1628617440000,24.2
1628617560000,24.2
1628617680000,24.2
1628617800000,24.2
1628617920000,24.2
1628618040000,24.2
1628618160000,24.2
1628618280000,24.2
1628618400000,24.2
1628618520000,24.2
1628618640000,24.2
1628618760000,24.2
1628618880000,24.2
1628619000000,24.2
1628619120000,24.2
1628619240000,24.2
1628619360000,24.2
1628619480000,24.2
1628619600000,24.2
1628619720000,24.2
1628619840000,24.2
1628619960000,24.2
1628620080000,24.2
1628620200000,24.2
1628620320000,24.2
1628620440000,24.2
1628620560000,24.2
1628620680000,24.1
1628620800000,24.1
1628620920000,24.1
1628621040000,24.1
1628621160000,24.1
1628621280000,24.1
1628621400000,24.1
1628621520000,24.1
1628621640000,24.1
1628621760000,24.1
1628621880000,24.1
1628622000000,24.1
1628622120000,24.1
1628622240000,24.1
1628622360000,24.1
1628622480000,24.1
1628622600000,24.1
1628622720000,24.1
1628622840000,24.1
1628622960000,24.1
1628623080000,24
1628623200000,24
1628623320000,24
1628623440000,24
1628623560000,24
1628623680000,24
1628623800000,24
1628623920000,24
1628624040000,24
1628624160000,24
1628624280000,24
1628624400000,24
1628624520000,24
1628624640000,24
1628624760000,24
1628624880000,24
1628625000000,24
1628625120000,23.9
1628625240000,23.9
1628625360000,23.9
1628625480000,23.9
1628625600000,23.9
1628625720000,23.9
1628625840000,23.9
1628625960000,23.9
1628626080000,23.9
1628626200000,23.9
1628626320000,23.9
1628626440000,23.9
1628626560000,23.9
1628626680000,23.8
1628626800000,23.8
1628626920000,23.8
1628627040000,23.8
1628627160000,23.8
1628627280000,23.8
1628627400000,23.8
1628627520000,23.8
1628627640000,23.8
1628627760000,23.8
1628627880000,23.8
1628628000000,23.8
1628628120000,23.8
1628628240000,23.8
1628628360000,23.8
1628628480000,23.8
1628628600000,23.7
1628628720000,23.7
1628628840000,23.7
1628628960000,23.7
1628629080000,23.7
1628629200000,23.7
1628629320000,23.7
1628629440000,23.7
1628629560000,23.7
1628629680000,23.7
1628629800000,23.7
1628629920000,23.7
1628630040000,23.7
1628630160000,23.6
1628630280000,23.6
1628630400000,23.6
1628630520000,23.6
1628630640000,23.6
1628630760000,23.6
1628630880000,23.6
1628631000000,23.6
1628631120000,23.6
1628631240000,23.6
1628631360000,23.6
1628631480000,23.6
1628631600000,23.6
1628631720000,23.6
1628631840000,23.6
1628631960000,23.5
1628632080000,23.5
1628632200000,23.5
1628632320000,23.5
1628632440000,23.5
1628632560000,23.5
1628632680000,23.5
1628632800000,23.5
1628632920000,23.4
1628633040000,23.4
1628633160000,23.4
1628633280000,23.4
1628633400000,23.4
1628633520000,23.4
1628633640000,23.4
1628633760000,23.4
1628633880000,23.4
1628634000000,23.4
1628634120000,23.4
1628634240000,23.4
1628634360000,23.4
1628634480000,23.4
1628634600000,23.4
1628634720000,23.4
1628634840000,23.4
1628634960000,23.4
1628635080000,23.4
1628635200000,23.4
1628635320000,23.3
1628635440000,23.3
1628635560000,23.3
1628635680000,23.3
1628635800000,23.3
1628635920000,23.3
1628636040000,23.3
1628636160000,23.3
1628636280000,23.3
1628636400000,23.3
1628636520000,23.3
1628636640000,23.3
1628636760000,23.3
1628636880000,23.3
1628637000000,23.3
1628637120000,23.3
1628637240000,23.3
1628637360000,23.3
1628637480000,23.3
1628637600000,23.3
1628637720000,23.2
1628637840000,23.2
1628637960000,23.2
1628638080000,23.2
1628638200000,23.2
1628638320000,23.2
1628638440000,23.2
1628638560000,23.2
1628638680000,23.2
1628638800000,23.2
1628638920000,23.2
1628639040000,23.2
1628639160000,23.2
1628639280000,23.2
1628639400000,23.2
1628639520000,23.2
1628639640000,23.2
1628639760000,23.2
1628639880000,23.2
1628640000000,23.2
1628640120000,23.2
1628640240000,23.2
1628640360000,23.2
1628640480000,23.2
1628640600000,23.1
1628640720000,23.1
1628640840000,23.1
1628640960000,23.1
1628641080000,23.1
1628641200000,23.1
1628641320000,23.1
1628641440000,23.1
1628641560000,23.1
1628641680000,23.1
1628641800000,23.1
1628641920000,23.1
1628642040000,23.1
1628642160000,23.1
1628642280000,23.1
1628642400000,23.1
1628642520000,23.1
1628642640000,23.1
1628642760000,23.1
1628642880000,23.1
1628643000000,23.1
1628643120000,23.1
1628643240000,23.1
1628643360000,23.1
1628643480000,23.1
1628643600000,23.1
1628643720000,23.1
1628643840000,23.1
1628643960000,23.1
1628644080000,23.1
1628644200000,23.1
1628644320000,23
1628644440000,23
1628644560000,23
1628644680000,23
1628644800000,23
1628644920000,23
1628645040000,23
1628645160000,23
1628645280000,23
1628645400000,23
1628645520000,23
1628645640000,23
1628645760000,23
1628645880000,23
1628646000000,23
1628646120000,23
1628646240000,23
1628646360000,22.9
1628646480000,22.9
1628646600000,22.9
1628646720000,22.9
1628646840000,22.9
1628646960000,22.9
1628647080000,22.9
1628647200000,22.9
1628647320000,22.9
1628647440000,22.9
1628647560000,22.9
1628647680000,22.9
1628647800000,22.9
1628647920000,22.9
1628648040000,22.9
1628648160000,22.9
1628648280000,22.9
1628648400000,22.9
1628648520000,22.9
1628648640000,22.9
1628648760000,22.9
1628648880000,22.9
1628649000000,22.9
1628649120000,22.9
1628649240000,22.9
1628649360000,22.9
1628649480000,22.9
1628649600000,22.9
1628649720000,22.9
1628649840000,22.9
1628649960000,22.9
1628650080000,22.9
1628650200000,22.9
1628650320000,22.9
1628650440000,22.9
1628650560000,22.9
1628650680000,22.9
1628650800000,22.8
1628650920000,22.8
1628651040000,22.8
1628651160000,22.8
1628651280000,22.8
1628651400000,22.8
1628651520000,22.8
1628651640000,22.8
1628651760000,22.8
1628651880000,22.8
1628652000000,22.8
1628652120000,22.8
1628652240000,22.8
1628652360000,22.8
1628652480000,22.8
1628652600000,22.8
1628652720000,22.8
1628652840000,22.8
1628652960000,22.8
1628653080000,22.8
1628653200000,22.8
1628653320000,22.8
1628653440000,22.8
1628653560000,22.8
1628653680000,22.8
1628653800000,22.8
1628653920000,22.8
1628654040000,22.8
1628654160000,22.8
1628654280000,22.8
1628654400000,22.8
1628654520000,22.8
1628654640000,22.8
1628654760000,22.8
1628654880000,22.8
1628655000000,22.8
1628655120000,22.8
1628655240000,22.7
1628655360000,22.7
1628655480000,22.7
1628655600000,22.7
1628655720000,22.7
1628655840000,22.7
1628655960000,22.7
1628656080000,22.7
1628656200000,22.7
1628656320000,22.7
1628656440000,22.7
1628656560000,22.7
1628656680000,22.7
1628656800000,22.7
1628656920000,22.7
1628657040000,22.7
1628657160000,22.7
1628657280000,22.7
1628657400000,22.7
1628657520000,22.7
1628657640000,22.7
1628657760000,22.7
1628657880000,22.7
1628658000000,22.7
1628658120000,22.7
1628658240000,22.7
1628658360000,22.7
1628658480000,22.7
1628658600000,22.7
1628658720000,22.7
1628658840000,22.7
1628658960000,22.7
1628659080000,22.7
1628659200000,22.7
1628659320000,22.7
1628659440000,22.7
1628659560000,22.7
1628659680000,22.7
1628659800000,22.7
1628659920000,22.7
1628660040000,22.7
1628660160000,22.7
1628660280000,22.7
1628660400000,22.7
1628660520000,22.7
1628660640000,22.7
1628660760000,22.7
1628660880000,22.6
1628661000000,22.6
1628661120000,22.6
1628661240000,22.6
1628661360000,22.6
1628661480000,22.6
1628661600000,22.6
1628661720000,22.6
1628661840000,22.6
1628661960000,22.6
1628662080000,22.6
1628662200000,22.6
1628662320000,22.6
1628662440000,22.6
1628662560000,22.6
1628662680000,22.6
1628662800000,22.6
1628662920000,22.6
1628663040000,22.6
1628663160000,22.6
1628663280000,22.7
1628663400000,22.7
1628663520000,22.7
1628663640000,22.7
1628663760000,22.7
1628663880000,22.7
1628664000000,22.8
1628664120000,22.8
1628664240000,22.8
1628664360000,22.8
1628664480000,22.8
1628664600000,22.8
1628664720000,22.7
1628664840000,22.7
1628664960000,22.7
1628665080000,22.7
1628665200000,22.7
1628665320000,22.7
1628665440000,22.7
1628665560000,22.7
1628665680000,22.7
1628665800000,22.7
1628665920000,22.7
1628666040000,22.7
1628666160000,22.7
1628666280000,22.7
1628666400000,22.7
1628666520000,22.7
1628666640000,22.7
1628666760000,22.7
1628666880000,22.7
1628667000000,22.7
1628667120000,22.7
1628667240000,22.7
1628667360000,22.7
1628667480000,22.7
1628667600000,22.7
1628667720000,22.7
1628667840000,22.7
1628667960000,22.7
1628668080000,22.7
1628668200000,22.7
1628668320000,22.7
1628668440000,22.7
1628668560000,22.7
1628668680000,22.7
1628668800000,22.7
1628668920000,22.7
1628669040000,22.7
1628669160000,22.7
1628669280000,22.7
1628669400000,22.7
1628669520000,22.7
1628669640000,22.7
1628669760000,22.7
1628669880000,22.7
1628670000000,22.7
1628670120000,22.7
1628670240000,22.7
1628670360000,22.7
1628670480000,22.7
1628670600000,22.7
1628670720000,22.7
1628670840000,22.7
1628670960000,22.7
1628671080000,22.7
1628671200000,22.7
1628671320000,22.7
1628671440000,22.7
1628671560000,22.7
1628671680000,22.7
1628671800000,22.7
1628671920000,22.7
1628672040000,22.7
1628672160000,22.8
1628672280000,22.8
1628672400000,22.8
1628672520000,22.8
1628672640000,22.8
1628672760000,22.8
1628672880000,22.8
1628673000000,22.8
1628673120000,22.8
1628673240000,22.9
1628673360000,22.9
1628673480000,22.9
1628673600000,22.9
1628673720000,22.9
1628673840000,22.9
1628673960000,22.9
1628674080000,22.9
1628674200000,22.9
1628674320000,22.9
1628674440000,22.9
1628674560000,22.9
1628674680000,23
1628674800000,23
1628674920000,23
1628675040000,23
1628675160000,23
1628675280000,23
1628675400000,23.1
1628675520000,23.1
1628675640000,23.1
1628675760000,23.1
1628675880000,23.1
1628676000000,23.1
1628676120000,23.2
1628676240000,23.2
1628676360000,23.2
1628676480000,23.2
1628676600000,23.3
1628676720000,23.3
1628676840000,23.3
1628676960000,23.3
1628677080000,23.2
1628677200000,23.2
1628677320000,23.2
1628677440000,23.2
1628677560000,23.2
1628677680000,23.2
1628677800000,23.2
1628677920000,23.2
1628678040000,23.2
1628678160000,23.2
1628678280000,23.3
1628678400000,23.3
1628678520000,23.3
1628678640000,23.3
1628678760000,23.3
1628678880000,23.3
1628679000000,23.3
1628679120000,23.2
1628679240000,23.2
1628679360000,23.2
1628679480000,23.2
1628679600000,23.2
1628679720000,23.2
1628679840000,23.2
1628679960000,23.2
1628680080000,23.2
1628680200000,23.2
1628680320000,23.2
1628680440000,23.2
1628680560000,23.2
1628680680000,23.2
1628680800000,23.2
1628680920000,23.2
1628681040000,23.2
1628681160000,23.2
1628681280000,23.2
1628681400000,23.2
1628681520000,23.2
1628681640000,23.2
1628681760000,23.2
1628681880000,23.2
1628682000000,23.2
1628682120000,23.2
1628682240000,23.3
1628682360000,23.3
1628682480000,23.4
1628682600000,23.4
1628682720000,23.4
1628682840000,23.5
1628682960000,23.5
1628683080000,23.5
1628683200000,23.5
1628683320000,23.4
1628683440000,23.4
1628683560000,23.4
1628683680000,23.4
1628683800000,23.4
1628683920000,23.4
1628684040000,23.4
1628684160000,23.4
1628684280000,23.4
1628684400000,23.5
1628684520000,23.5
1628684640000,23.6
1628684760000,23.6
1628684880000,23.6
1628685000000,23.6
1628685120000,23.7
1628685240000,23.7
1628685360000,23.7
1628685480000,23.8
1628685600000,23.8
1628685720000,23.8
1628685840000,23.7
1628685960000,23.7
1628686080000,23.7
1628686200000,23.7
1628686320000,23.8
1628686440000,23.8
1628686560000,23.8
1628686680000,23.8
1628686800000,23.8
1628686920000,23.8
1628687040000,23.7
1628687160000,23.7
1628687280000,23.7
1628687400000,23.7
1628687520000,23.7
1628687640000,23.7
1628687760000,23.7
1628687880000,23.7
1628688000000,23.7
1628688120000,23.7
1628688240000,23.8
1628688360000,23.8
1628688480000,23.8
1628688600000,23.8
1628688720000,23.9
1628688840000,23.9
1628688960000,23.9
1628689080000,24
1628689200000,24.1
1628689320000,24.1
1628689440000,24.1
1628689560000,24.1
1628689680000,24.1
1628689800000,24.1
1628689920000,24.1
1628690040000,24.1
1628690160000,24
1628690280000,24
1628690400000,24
1628690520000,23.9
1628690640000,23.9
1628690760000,23.9
1628690880000,23.9
1628691000000,23.9
1628691120000,23.8
1628691240000,23.8
