"Time","Radiance (high res)"
1632866280000,22.1
1632866400000,22.1
1632866520000,22.1
1632866640000,22.1
1632866760000,22.1
1632866880000,22.1
1632867000000,22.1
1632867120000,22.1
1632867240000,22.1
1632867360000,22.1
1632867480000,22.1
1632867600000,22.1
1632867720000,22.1
1632867840000,22
1632867960000,22
1632868080000,22
1632868200000,22
1632868320000,22
1632868440000,22
1632868560000,22
1632868680000,22
1632868800000,22
1632868920000,21.9
1632869040000,21.9
1632869160000,21.9
1632869280000,21.9
1632869400000,21.9
1632869520000,21.9
1632869640000,21.9
1632869760000,21.9
1632869880000,21.9
1632870000000,21.9
1632870120000,21.9
1632870240000,21.9
1632870360000,21.9
1632870480000,21.9
1632870600000,21.9
1632870720000,21.9
1632870840000,21.9
1632870960000,21.9
1632871080000,21.9
1632871200000,21.9
1632871320000,21.9
1632871440000,21.9
1632871560000,21.9
1632871680000,21.8
1632871800000,21.8
1632871920000,21.8
1632872040000,21.8
1632872160000,21.8
1632872280000,21.8
1632872400000,21.8
1632872520000,21.8
1632872640000,21.8
1632872760000,21.8
1632872880000,21.8
1632873000000,21.8
1632873120000,21.8
1632873240000,21.8
1632873360000,21.8
1632873480000,21.8
1632873600000,21.8
1632873720000,21.8
1632873840000,21.8
1632873960000,21.8
1632874080000,21.8
1632874200000,21.8
1632874320000,21.8
1632874440000,21.8
1632874560000,21.8
1632874680000,21.8
1632874800000,21.7
1632874920000,21.7
1632875040000,21.7
1632875160000,21.7
1632875280000,21.7
1632875400000,21.7
1632875520000,21.7
1632875640000,21.7
1632875760000,21.7
1632875880000,21.7
1632876000000,21.7
1632876120000,21.7
1632876240000,21.7
1632876360000,21.7
1632876480000,21.7
1632876600000,21.7
1632876720000,21.7
1632876840000,21.7
1632876960000,21.7
1632877080000,21.7
1632877200000,21.7
1632877320000,21.7
1632877440000,21.7
1632877560000,21.6
1632877680000,21.6
1632877800000,21.6
1632877920000,21.6
1632878040000,21.6
1632878160000,21.6
1632878280000,21.6
1632878400000,21.6
1632878520000,21.6
1632878640000,21.6
1632878760000,21.6
1632878880000,21.6
1632879000000,21.6
1632879120000,21.6
1632879240000,21.6
1632879360000,21.6
1632879480000,21.6
1632879600000,21.6
1632879720000,21.6
1632879840000,21.5
1632879960000,21.5
1632880080000,21.5
1632880200000,21.5
1632880320000,21.5
1632880440000,21.5
1632880560000,21.5
1632880680000,21.5
1632880800000,21.5
1632880920000,21.4
1632881040000,21.4
1632881160000,21.4
1632881280000,21.4
1632881400000,21.4
1632881520000,21.4
1632881640000,21.4
1632881760000,21.4
1632881880000,21.4
1632882000000,21.4
1632882120000,21.4
1632882240000,21.4
1632882360000,21.4
1632882480000,21.4
1632882600000,21.4
1632882720000,21.4
1632882840000,21.4
1632882960000,21.4
1632883080000,21.4
1632883200000,21.4
1632883320000,21.3
1632883440000,21.3
1632883560000,21.3
1632883680000,21.3
1632883800000,21.3
1632883920000,21.3
1632884040000,21.3
1632884160000,21.3
1632884280000,21.3
1632884400000,21.3
1632884520000,21.3
1632884640000,21.3
1632884760000,21.3
1632884880000,21.3
1632885000000,21.3
1632885120000,21.3
1632885240000,21.3
1632885360000,21.3
1632885480000,21.3
1632885600000,21.2
1632885720000,21.2
1632885840000,21.2
1632885960000,21.2
1632886080000,21.2
1632886200000,21.2
1632886320000,21.2
1632886440000,21.2
1632886560000,21.2
1632886680000,21.2
1632886800000,21.2
1632886920000,21.2
1632887040000,21.2
1632887160000,21.2
1632887280000,21.2
1632887400000,21.2
1632887520000,21.2
1632887640000,21.2
1632887760000,21.1
1632887880000,21.1
1632888000000,21.1
1632888120000,21.1
1632888240000,21.1
1632888360000,21.1
1632888480000,21.1
1632888600000,21.1
1632888720000,21.1
1632888840000,21.1
1632888960000,21.1
1632889080000,21.1
1632889200000,21.1
1632889320000,21.1
1632889440000,21.1
1632889560000,21.1
1632889680000,21.1
1632889800000,21.1
1632889920000,21.1
1632890040000,21.1
1632890160000,21.1
1632890280000,21.1
1632890400000,21
1632890520000,21
1632890640000,21
1632890760000,21
1632890880000,21
1632891000000,21
1632891120000,21
1632891240000,20.9
1632891360000,20.9
1632891480000,20.9
1632891600000,20.9
1632891720000,20.9
1632891840000,20.9
1632891960000,20.9
1632892080000,20.9
1632892200000,20.9
1632892320000,20.9
1632892440000,20.9
1632892560000,20.9
1632892680000,20.9
1632892800000,20.9
1632892920000,20.9
1632893040000,20.9
1632893160000,20.9
1632893280000,20.8
1632893400000,20.8
1632893520000,20.8
1632893640000,20.8
1632893760000,20.8
1632893880000,20.8
1632894000000,20.8
1632894120000,20.8
1632894240000,20.8
1632894360000,20.8
1632894480000,20.8
1632894600000,20.8
1632894720000,20.8
1632894840000,20.8
1632894960000,20.8
1632895080000,20.8
1632895200000,20.8
1632895320000,20.8
1632895440000,20.7
1632895560000,20.7
1632895680000,20.7
1632895800000,20.8
1632895920000,20.8
1632896040000,20.8
1632896160000,20.9
1632896280000,20.9
1632896400000,21
1632896520000,21
1632896640000,21.1
1632896760000,21.1
1632896880000,21.2
1632897000000,21.3
1632897120000,21.3
1632897240000,21.4
1632897360000,21.5
1632897480000,21.6
1632897600000,21.7
1632897720000,21.7
1632897840000,21.8
1632897960000,21.9
1632898080000,22
1632898200000,22.1
1632898320000,22.2
1632898440000,22.3
1632898560000,22.4
1632898680000,22.4
1632898800000,22.6
1632898920000,22.7
1632899040000,22.8
1632899160000,22.8
1632899280000,22.9
1632899400000,23
1632899520000,23.1
1632899640000,23.1
1632899760000,23.1
1632899880000,23.2
1632900000000,23.2
1632900120000,23.2
1632900240000,23.3
1632900360000,23.3
1632900480000,23.3
1632900600000,23.4
1632900720000,23.4
1632900840000,23.4
1632900960000,23.4
1632901080000,23.4
1632901200000,23.4
1632901320000,23.4
1632901440000,23.4
1632901560000,23.4
1632901680000,23.4
1632901800000,23.4
1632901920000,23.4
1632902040000,23.3
1632902160000,23.3
1632902280000,23.3
1632902400000,23.3
1632902520000,23.2
1632902640000,23.2
1632902760000,23.2
1632902880000,23.2
1632903000000,23.1
1632903120000,23.1
1632903240000,23.1
1632903360000,23.1
1632903480000,23
1632903600000,23
1632903720000,23
1632903840000,22.9
1632903960000,22.9
1632904080000,22.9
1632904200000,22.9
1632904320000,22.9
1632904440000,22.9
1632904560000,22.9
1632904680000,22.9
1632904800000,22.9
1632904920000,22.9
1632905040000,22.9
1632905160000,22.9
1632905280000,22.9
1632905400000,22.9
1632905520000,22.9
1632905640000,22.8
1632905760000,22.8
1632905880000,22.8
1632906000000,22.8
1632906120000,22.8
1632906240000,22.8
1632906360000,22.8
1632906480000,22.8
1632906600000,22.7
1632906720000,22.7
1632906840000,22.7
1632906960000,22.7
1632907080000,22.7
1632907200000,22.7
1632907320000,22.7
1632907440000,22.7
1632907560000,22.7
1632907680000,22.7
1632907800000,22.7
1632907920000,22.7
1632908040000,22.7
1632908160000,22.7
1632908280000,22.7
1632908400000,22.7
1632908520000,22.7
1632908640000,22.7
1632908760000,22.7
1632908880000,22.7
1632909000000,22.7
1632909120000,22.7
1632909240000,22.7
1632909360000,22.7
1632909480000,22.7
1632909600000,22.7
1632909720000,22.7
1632909840000,22.7
1632909960000,22.7
1632910080000,22.7
1632910200000,22.7
1632910320000,22.7
1632910440000,22.7
1632910560000,22.7
1632910680000,22.7
1632910800000,22.7
1632910920000,22.7
1632911040000,22.7
1632911160000,22.7
1632911280000,22.7
1632911400000,22.6
1632911520000,22.6
1632911640000,22.6
1632911760000,22.6
1632911880000,22.6
1632912000000,22.6
1632912120000,22.6
1632912240000,22.6
1632912360000,22.6
1632912480000,22.6
1632912600000,22.6
1632912720000,22.6
1632912840000,22.7
1632912960000,22.7
1632913080000,22.7
1632913200000,22.7
1632913320000,22.7
1632913440000,22.7
1632913560000,22.7
1632913680000,22.7
1632913800000,22.7
1632913920000,22.7
1632914040000,22.7
1632914160000,22.7
1632914280000,22.7
1632914400000,22.8
1632914520000,22.8
1632914640000,22.8
1632914760000,22.8
1632914880000,22.8
1632915000000,22.9
1632915120000,22.8
1632915240000,22.8
1632915360000,22.8
1632915480000,22.8
1632915600000,22.8
1632915720000,22.8
1632915840000,22.7
1632915960000,22.7
1632916080000,22.7
1632916200000,22.7
1632916320000,22.7
1632916440000,22.7
1632916560000,22.7
1632916680000,22.8
1632916800000,22.8
1632916920000,22.8
1632917040000,22.8
1632917160000,22.8
1632917280000,22.9
1632917400000,22.9
1632917520000,22.9
1632917640000,22.9
1632917760000,22.8
1632917880000,22.8
1632918000000,22.8
1632918120000,22.8
1632918240000,22.8
1632918360000,22.8
1632918480000,22.8
1632918600000,22.8
1632918720000,22.8
1632918840000,22.8
1632918960000,22.9
1632919080000,22.9
1632919200000,22.9
1632919320000,22.9
1632919440000,22.9
1632919560000,22.9
1632919680000,22.9
1632919800000,22.9
1632919920000,22.9
1632920040000,22.9
1632920160000,22.9
1632920280000,22.9
1632920400000,22.9
1632920520000,22.9
1632920640000,22.9
1632920760000,22.9
1632920880000,22.9
1632921000000,22.9
1632921120000,22.9
1632921240000,22.9
1632921360000,22.9
1632921480000,22.9
1632921600000,22.9
1632921720000,23
1632921840000,23
1632921960000,23
1632922080000,23
1632922200000,23
1632922320000,22.9
1632922440000,22.9
1632922560000,22.9
1632922680000,22.9
1632922800000,22.9
1632922920000,22.9
1632923040000,22.8
1632923160000,22.8
1632923280000,22.8
1632923400000,22.8
1632923520000,22.8
1632923640000,22.8
1632923760000,22.8
1632923880000,22.8
1632924000000,22.8
1632924120000,22.8
1632924240000,22.9
1632924360000,22.9
1632924480000,22.9
1632924600000,22.9
1632924720000,22.9
1632924840000,22.9
1632924960000,22.9
1632925080000,22.9
1632925200000,22.9
1632925320000,22.9
1632925440000,22.9
1632925560000,22.8
1632925680000,22.8
1632925800000,22.8
1632925920000,22.8
1632926040000,22.8
1632926160000,22.8
1632926280000,22.7
1632926400000,22.7
1632926520000,22.7
1632926640000,22.7
1632926760000,22.7
1632926880000,22.7
1632927000000,22.7
1632927120000,22.7
1632927240000,22.7
1632927360000,22.7
1632927480000,22.7
1632927600000,22.7
1632927720000,22.7
1632927840000,22.7
1632927960000,22.7
1632928080000,22.7
1632928200000,22.7
1632928320000,22.7
1632928440000,22.7
1632928560000,22.7
1632928680000,22.7
1632928800000,22.7
1632928920000,22.7
1632929040000,22.7
1632929160000,22.7
1632929280000,22.7
1632929400000,22.7
1632929520000,22.7
1632929640000,22.7
1632929760000,22.7
1632929880000,22.7
1632930000000,22.7
1632930120000,22.7
1632930240000,22.7
1632930360000,22.7
1632930480000,22.7
1632930600000,22.7
1632930720000,22.7
1632930840000,22.7
1632930960000,22.7
1632931080000,22.7
1632931200000,22.7
1632931320000,22.7
1632931440000,22.8
1632931560000,22.8
1632931680000,22.8
1632931800000,22.8
1632931920000,22.8
1632932040000,22.8
1632932160000,22.8
1632932280000,22.8
1632932400000,22.8
1632932520000,22.7
1632932640000,22.7
1632932760000,22.7
1632932880000,22.8
1632933000000,22.8
1632933120000,22.8
1632933240000,22.8
1632933360000,22.7
1632933480000,22.7
1632933600000,22.7
1632933720000,22.7
1632933840000,22.7
1632933960000,22.7
1632934080000,22.7
1632934200000,22.7
1632934320000,22.8
1632934440000,22.8
1632934560000,22.8
1632934680000,22.7
1632934800000,22.7
1632934920000,22.7
1632935040000,22.7
1632935160000,22.7
1632935280000,22.7
1632935400000,22.7
1632935520000,22.7
1632935640000,22.7
1632935760000,22.7
1632935880000,22.7
1632936000000,22.7
1632936120000,22.7
1632936240000,22.7
1632936360000,22.7
1632936480000,22.7
1632936600000,22.7
1632936720000,22.7
1632936840000,22.7
1632936960000,22.7
1632937080000,22.7
1632937200000,22.7
1632937320000,22.7
1632937440000,22.7
1632937560000,22.7
1632937680000,22.7
1632937800000,22.7
1632937920000,22.7
1632938040000,22.7
1632938160000,22.7
1632938280000,22.7
1632938400000,22.7
1632938520000,22.7
1632938640000,22.7
1632938760000,22.7
1632938880000,22.7
1632939000000,22.7
1632939120000,22.7
1632939240000,22.7
1632939360000,22.7
1632939480000,22.7
1632939600000,22.7
1632939720000,22.7
1632939840000,22.7
1632939960000,22.7
1632940080000,22.7
1632940200000,22.7
1632940320000,22.7
1632940440000,22.7
1632940560000,22.7
1632940680000,22.6
1632940800000,22.6
1632940920000,22.6
1632941040000,22.6
1632941160000,22.6
1632941280000,22.6
1632941400000,22.6
1632941520000,22.6
1632941640000,22.6
1632941760000,22.6
1632941880000,22.6
1632942000000,22.6
1632942120000,22.6
1632942240000,22.6
1632942360000,22.6
1632942480000,22.6
1632942600000,22.6
1632942720000,22.6
1632942840000,22.6
1632942960000,22.6
1632943080000,22.6
1632943200000,22.6
1632943320000,22.6
1632943440000,22.6
1632943560000,22.6
1632943680000,22.6
1632943800000,22.6
1632943920000,22.6
1632944040000,22.5
1632944160000,22.5
1632944280000,22.5
1632944400000,22.5
1632944520000,22.4
1632944640000,22.4
1632944760000,22.4
1632944880000,22.4
1632945000000,22.4
1632945120000,22.4
1632945240000,22.4
1632945360000,22.4
1632945480000,22.3
1632945600000,22.3
1632945720000,22.3
1632945840000,22.3
1632945960000,22.3
1632946080000,22.3
1632946200000,22.3
1632946320000,22.3
1632946440000,22.3
1632946560000,22.2
1632946680000,22.2
1632946800000,22.2
1632946920000,22.2
1632947040000,22.2
1632947160000,22.2
1632947280000,22.2
1632947400000,22.2
1632947520000,22.2
1632947640000,22.1
1632947760000,22.1
1632947880000,22.1
1632948000000,22.1
1632948120000,22.1
1632948240000,22.1
1632948360000,22.1
1632948480000,22.1
1632948600000,22.1
1632948720000,22.1
1632948840000,22.1
1632948960000,22.1
1632949080000,22.1
1632949200000,22.1
1632949320000,22.1
1632949440000,22.1
1632949560000,22.1
1632949680000,22.1
1632949800000,22.1
1632949920000,22.1
1632950040000,22.1
1632950160000,22.1
1632950280000,22
1632950400000,22
1632950520000,22
1632950640000,22
1632950760000,22
1632950880000,22
1632951000000,22
1632951120000,22
1632951240000,22
1632951360000,22
1632951480000,21.9
1632951600000,21.9
1632951720000,21.9
1632951840000,21.9
1632951960000,21.9
1632952080000,21.9
1632952200000,21.9
1632952320000,21.9
1632952440000,21.9
1632952560000,21.9
1632952680000,21.9
1632952800000,21.9
1632952920000,21.9
1632953040000,21.9
1632953160000,21.9
1632953280000,21.9
1632953400000,21.8
1632953520000,21.8
1632953640000,21.8
1632953760000,21.8
1632953880000,21.8
1632954000000,21.8
1632954120000,21.8
1632954240000,21.8
1632954360000,21.8
1632954480000,21.8
1632954600000,21.7
1632954720000,21.7
1632954840000,21.7
1632954960000,21.7
1632955080000,21.7
1632955200000,21.7
1632955320000,21.7
1632955440000,21.7
1632955560000,21.7
1632955680000,21.7
1632955800000,21.7
1632955920000,21.7
1632956040000,21.6
1632956160000,21.6
1632956280000,21.6
1632956400000,21.6
1632956520000,21.6
1632956640000,21.6
1632956760000,21.6
1632956880000,21.6
1632957000000,21.6
1632957120000,21.6
1632957240000,21.6
1632957360000,21.6
1632957480000,21.6
1632957600000,21.6
1632957720000,21.5
1632957840000,21.5
1632957960000,21.5
1632958080000,21.5
1632958200000,21.5
1632958320000,21.5
1632958440000,21.5
1632958560000,21.5
1632958680000,21.4
1632958800000,21.4
1632958920000,21.4
1632959040000,21.4
1632959160000,21.4
1632959280000,21.4
1632959400000,21.4
1632959520000,21.4
1632959640000,21.4
1632959760000,21.4
1632959880000,21.4
1632960000000,21.4
1632960120000,21.4
1632960240000,21.4
1632960360000,21.4
1632960480000,21.4
1632960600000,21.4
1632960720000,21.3
1632960840000,21.3
1632960960000,21.3
1632961080000,21.3
1632961200000,21.3
1632961320000,21.3
1632961440000,21.3
1632961560000,21.3
1632961680000,21.3
1632961800000,21.3
1632961920000,21.3
1632962040000,21.3
1632962160000,21.3
1632962280000,21.3
1632962400000,21.3
1632962520000,21.3
1632962640000,21.3
1632962760000,21.3
1632962880000,21.3
1632963000000,21.3
1632963120000,21.2
1632963240000,21.2
1632963360000,21.2
1632963480000,21.2
1632963600000,21.2
1632963720000,21.2
1632963840000,21.2
1632963960000,21.2
1632964080000,21.2
1632964200000,21.2
1632964320000,21.2
1632964440000,21.2
1632964560000,21.2
1632964680000,21.2
1632964800000,21.2
1632964920000,21.2
1632965040000,21.2
1632965160000,21.2
1632965280000,21.2
1632965400000,21.2
1632965520000,21.1
1632965640000,21.1
1632965760000,21.1
1632965880000,21.1
1632966000000,21.1
1632966120000,21.1
1632966240000,21.1
1632966360000,21.1
1632966480000,21.1
1632966600000,21.1
1632966720000,21.1
1632966840000,21.1
1632966960000,21.1
1632967080000,21.1
1632967200000,21.1
1632967320000,21.1
1632967440000,21.1
1632967560000,21.1
1632967680000,21.1
1632967800000,21.1
1632967920000,21.1
1632968040000,21.1
1632968160000,21.1
1632968280000,21.1
1632968400000,21.1
1632968520000,21.1
1632968640000,21
1632968760000,21
1632968880000,21
1632969000000,21
1632969120000,21
1632969240000,21
1632969360000,21
1632969480000,21
1632969600000,21
1632969720000,21
1632969840000,21
1632969960000,21
1632970080000,21
1632970200000,20.9
1632970320000,20.9
1632970440000,20.9
1632970560000,20.9
1632970680000,20.9
1632970800000,20.9
1632970920000,20.9
1632971040000,20.9
1632971160000,20.9
1632971280000,20.9
1632971400000,20.9
1632971520000,20.9
1632971640000,20.9
1632971760000,20.9
1632971880000,20.9
1632972000000,20.9
1632972120000,20.9
1632972240000,20.9
1632972360000,20.9
1632972480000,20.9
1632972600000,20.9
1632972720000,20.9
1632972840000,20.9
1632972960000,20.9
1632973080000,20.9
1632973200000,20.9
1632973320000,20.9
1632973440000,20.9
1632973560000,20.9
1632973680000,20.9
1632973800000,20.8
1632973920000,20.8
1632974040000,20.8
1632974160000,20.8
1632974280000,20.8
1632974400000,20.8
1632974520000,20.8
1632974640000,20.8
1632974760000,20.8
1632974880000,20.8
1632975000000,20.8
1632975120000,20.8
1632975240000,20.8
1632975360000,20.8
1632975480000,20.8
1632975600000,20.8
1632975720000,20.8
1632975840000,20.8
1632975960000,20.8
1632976080000,20.8
1632976200000,20.8
1632976320000,20.8
1632976440000,20.8
1632976560000,20.8
1632976680000,20.8
1632976800000,20.8
1632976920000,20.8
1632977040000,20.8
1632977160000,20.8
1632977280000,20.8
1632977400000,20.8
1632977520000,20.8
1632977640000,20.8
1632977760000,20.8
1632977880000,20.8
1632978000000,20.8
1632978120000,20.8
1632978240000,20.8
1632978360000,20.8
1632978480000,20.8
1632978600000,20.8
1632978720000,20.7
1632978840000,20.7
1632978960000,20.7
1632979080000,20.7
1632979200000,20.7
1632979320000,20.7
1632979440000,20.7
1632979560000,20.7
1632979680000,20.7
1632979800000,20.7
1632979920000,20.7
1632980040000,20.7
1632980160000,20.7
1632980280000,20.7
1632980400000,20.7
1632980520000,20.7
1632980640000,20.7
1632980760000,20.7
1632980880000,20.7
1632981000000,20.7
1632981120000,20.7
1632981240000,20.7
1632981360000,20.7
1632981480000,20.7
1632981600000,20.7
1632981720000,20.7
1632981840000,20.7
1632981960000,20.7
1632982080000,20.7
1632982200000,20.7
1632982320000,20.8
1632982440000,20.8
1632982560000,20.9
1632982680000,20.9
1632982800000,21
1632982920000,21.1
1632983040000,21.1
1632983160000,21.2
1632983280000,21.3
1632983400000,21.3
1632983520000,21.4
1632983640000,21.5
1632983760000,21.6
1632983880000,21.7
1632984000000,21.7
1632984120000,21.8
1632984240000,21.9
1632984360000,22
1632984480000,22.1
1632984600000,22.2
1632984720000,22.3
1632984840000,22.4
1632984960000,22.4
1632985080000,22.6
1632985200000,22.7
1632985320000,22.8
1632985440000,22.8
1632985560000,22.9
1632985680000,23.1
1632985800000,23.1
1632985920000,23.2
1632986040000,23.2
1632986160000,23.2
1632986280000,23.3
1632986400000,23.3
1632986520000,23.3
1632986640000,23.3
1632986760000,23.4
1632986880000,23.4
1632987000000,23.4
1632987120000,23.4
1632987240000,23.4
1632987360000,23.4
1632987480000,23.4
1632987600000,23.4
1632987720000,23.4
1632987840000,23.4
1632987960000,23.4
1632988080000,23.3
1632988200000,23.3
1632988320000,23.3
1632988440000,23.3
1632988560000,23.2
1632988680000,23.2
1632988800000,23.2
1632988920000,23.2
1632989040000,23.1
1632989160000,23.1
1632989280000,23.1
1632989400000,23
1632989520000,23
1632989640000,22.9
1632989760000,22.9
1632989880000,22.9
1632990000000,22.9
1632990120000,22.9
1632990240000,22.9
1632990360000,22.8
1632990480000,22.8
1632990600000,22.8
1632990720000,22.8
1632990840000,22.8
1632990960000,22.8
1632991080000,22.8
1632991200000,22.8
1632991320000,22.8
1632991440000,22.8
1632991560000,22.8
1632991680000,22.8
1632991800000,22.8
1632991920000,22.8
1632992040000,22.7
1632992160000,22.7
1632992280000,22.7
1632992400000,22.7
1632992520000,22.7
1632992640000,22.7
1632992760000,22.7
1632992880000,22.7
1632993000000,22.7
1632993120000,22.7
1632993240000,22.7
1632993360000,22.7
1632993480000,22.7
1632993600000,22.7
1632993720000,22.7
1632993840000,22.7
1632993960000,22.6
1632994080000,22.6
1632994200000,22.6
1632994320000,22.6
1632994440000,22.6
1632994560000,22.6
1632994680000,22.6
1632994800000,22.6
1632994920000,22.6
1632995040000,22.6
1632995160000,22.5
1632995280000,22.5
1632995400000,22.5
1632995520000,22.5
1632995640000,22.5
1632995760000,22.5
1632995880000,22.5
1632996000000,22.6
1632996120000,22.6
1632996240000,22.6
1632996360000,22.6
1632996480000,22.6
1632996600000,22.6
1632996720000,22.6
1632996840000,22.6
1632996960000,22.6
1632997080000,22.6
1632997200000,22.6
1632997320000,22.6
1632997440000,22.6
1632997560000,22.6
1632997680000,22.6
1632997800000,22.6
1632997920000,22.6
1632998040000,22.6
1632998160000,22.6
1632998280000,22.6
1632998400000,22.5
1632998520000,22.5
1632998640000,22.5
1632998760000,22.5
1632998880000,22.5
1632999000000,22.4
1632999120000,22.4
1632999240000,22.4
1632999360000,22.4
1632999480000,22.4
1632999600000,22.4
1632999720000,22.4
1632999840000,22.4
1632999960000,22.4
1633000080000,22.4
1633000200000,22.4
1633000320000,22.4
1633000440000,22.4
1633000560000,22.4
1633000680000,22.4
1633000800000,22.3
1633000920000,22.3
1633001040000,22.3
1633001160000,22.3
1633001280000,22.3
1633001400000,22.3
1633001520000,22.3
1633001640000,22.3
1633001760000,22.3
1633001880000,22.3
1633002000000,22.3
1633002120000,22.3
1633002240000,22.3
1633002360000,22.2
1633002480000,22.2
1633002600000,22.2
1633002720000,22.2
1633002840000,22.2
1633002960000,22.2
1633003080000,22.2
1633003200000,22.2
1633003320000,22.2
1633003440000,22.2
1633003560000,22.2
1633003680000,22.2
1633003800000,22.2
1633003920000,22.2
1633004040000,22.2
1633004160000,22.2
1633004280000,22.2
1633004400000,22.2
1633004520000,22.2
1633004640000,22.2
1633004760000,22.1
1633004880000,22.1
1633005000000,22.1
1633005120000,22.1
1633005240000,22.1
1633005360000,22.1
1633005480000,22.1
1633005600000,22.2
1633005720000,22.2
1633005840000,22.2
1633005960000,22.1
1633006080000,22.1
1633006200000,22.1
1633006320000,22.1
1633006440000,22.1
1633006560000,22.1
1633006680000,22.1
1633006800000,22.1
1633006920000,22.1
1633007040000,22.1
1633007160000,22.1
1633007280000,22.1
1633007400000,22.1
1633007520000,22.1
1633007640000,22.1
1633007760000,22.1
1633007880000,22.1
1633008000000,22.1
1633008120000,22.1
1633008240000,22.1
1633008360000,22.1
1633008480000,22.1
1633008600000,22.1
1633008720000,22.1
1633008840000,22.1
1633008960000,22.1
1633009080000,22.1
1633009200000,22.1
1633009320000,22.1
1633009440000,22.1
1633009560000,22.1
1633009680000,22.1
1633009800000,22.1
1633009920000,22.1
1633010040000,22.1
1633010160000,22.1
1633010280000,22.1
1633010400000,22.1
1633010520000,22.2
1633010640000,22.2
1633010760000,22.2
1633010880000,22.2
1633011000000,22.2
1633011120000,22.2
1633011240000,22.1
1633011360000,22.1
1633011480000,22.1
1633011600000,22.1
1633011720000,22.1
1633011840000,22.1
1633011960000,22.1
1633012080000,22.1
1633012200000,22.1
1633012320000,22.1
1633012440000,22.1
1633012560000,22.1
1633012680000,22.1
1633012800000,22.1
1633012920000,22.1
1633013040000,22.1
1633013160000,22.1
1633013280000,22.1
1633013400000,22.1
1633013520000,22.1
1633013640000,22.1
1633013760000,22.1
1633013880000,22.1
1633014000000,22.1
1633014120000,22.1
1633014240000,22.1
1633014360000,22
1633014480000,22
1633014600000,22
1633014720000,22
1633014840000,22
1633014960000,22
1633015080000,22
1633015200000,22
1633015320000,22
1633015440000,22
1633015560000,22
1633015680000,22
1633015800000,22
1633015920000,22
1633016040000,22.1
1633016160000,22.1
1633016280000,22.2
1633016400000,22.2
1633016520000,22.2
1633016640000,22.3
1633016760000,22.3
1633016880000,22.3
1633017000000,22.4
1633017120000,22.4
1633017240000,22.5
1633017360000,22.6
1633017480000,22.6
1633017600000,22.6
1633017720000,22.6
1633017840000,22.6
1633017960000,22.7
1633018080000,22.7
1633018200000,22.7
1633018320000,22.7
1633018440000,22.7
1633018560000,22.7
1633018680000,22.7
1633018800000,22.7
1633018920000,22.7
1633019040000,22.7
1633019160000,22.7
1633019280000,22.7
1633019400000,22.8
1633019520000,22.8
1633019640000,22.8
1633019760000,22.8
1633019880000,22.8
1633020000000,22.8
1633020120000,22.9
1633020240000,22.9
1633020360000,22.9
1633020480000,22.9
1633020600000,22.9
1633020720000,23
1633020840000,23
1633020960000,23
1633021080000,23
1633021200000,23.1
1633021320000,23.1
1633021440000,23.1
1633021560000,23.1
1633021680000,23.1
1633021800000,23.1
1633021920000,23.1
1633022040000,23.2
1633022160000,23.2
1633022280000,23.2
1633022400000,23.2
1633022520000,23.2
1633022640000,23.2
1633022760000,23.2
1633022880000,23.2
1633023000000,23.2
1633023120000,23.3
1633023240000,23.3
1633023360000,23.3
1633023480000,23.3
1633023600000,23.3
1633023720000,23.3
1633023840000,23.3
1633023960000,23.3
1633024080000,23.3
1633024200000,23.3
1633024320000,23.3
1633024440000,23.2
1633024560000,23.2
1633024680000,23.1
1633024800000,23.1
1633024920000,23.1
1633025040000,23
1633025160000,22.9
1633025280000,22.9
1633025400000,22.9
1633025520000,22.9
1633025640000,22.8
1633025760000,22.8
1633025880000,22.8
1633026000000,22.8
1633026120000,22.8
1633026240000,22.7
1633026360000,22.7
1633026480000,22.7
1633026600000,22.7
1633026720000,22.7
1633026840000,22.7
1633026960000,22.6
1633027080000,22.6
1633027200000,22.6
1633027320000,22.6
1633027440000,22.6
1633027560000,22.6
1633027680000,22.6
1633027800000,22.6
1633027920000,22.5
1633028040000,22.5
1633028160000,22.5
1633028280000,22.5
1633028400000,22.4
1633028520000,22.4
1633028640000,22.4
1633028760000,22.4
1633028880000,22.4
1633029000000,22.4
1633029120000,22.4
1633029240000,22.4
1633029360000,22.4
1633029480000,22.4
1633029600000,22.3
1633029720000,22.3
1633029840000,22.3
1633029960000,22.3
1633030080000,22.3
1633030200000,22.3
1633030320000,22.3
1633030440000,22.3
1633030560000,22.3
1633030680000,22.3
1633030800000,22.3
1633030920000,22.3
1633031040000,22.2
1633031160000,22.2
1633031280000,22.2
1633031400000,22.2
1633031520000,22.2
1633031640000,22.2
1633031760000,22.2
1633031880000,22.2
1633032000000,22.2
1633032120000,22.2
1633032240000,22.2
1633032360000,22.2
1633032480000,22.2
1633032600000,22.2
1633032720000,22.2
1633032840000,22.1
1633032960000,22.1
1633033080000,22.1
1633033200000,22.1
1633033320000,22.1
1633033440000,22.1
1633033560000,22.1
1633033680000,22.1
1633033800000,22.1
1633033920000,22.1
1633034040000,22.1
1633034160000,22.1
1633034280000,22.1
1633034400000,22.1
1633034520000,22.1
1633034640000,22.1
1633034760000,22.1
1633034880000,22.1
1633035000000,22
1633035120000,22
1633035240000,22
1633035360000,22
1633035480000,22
1633035600000,22
1633035720000,22
1633035840000,22
1633035960000,22
