"Time","Humidity - Lascar (high res)"
1622090700000,35.5
1622091000000,35.5
1622091300000,35.5
1622091600000,35.5
1622091900000,35.5
1622092200000,35.5
1622092500000,35.5
1622092800000,35.5
1622093100000,35.5
1622093400000,35.5
1622093700000,35.5
1622094000000,35.5
1622094300000,35
1622094600000,35
1622094900000,35
1622095200000,34.5
1622095500000,34.5
1622095800000,34
1622096100000,34
1622096400000,34
1622096700000,34
1622097000000,33.5
1622097300000,33.5
1622097600000,33.5
1622097900000,33.5
1622098200000,33.5
1622098500000,33.5
1622098800000,33.5
1622099100000,33.5
1622099400000,33.5
1622099700000,33.5
1622100000000,34
1622100300000,34
1622100600000,34
1622100900000,34
1622101200000,34
1622101500000,34
1622101800000,34
1622102100000,34
1622102400000,34
1622102700000,34
1622103000000,34
1622103300000,34
1622103600000,34
1622103900000,34
1622104200000,34
1622104500000,34
1622104800000,34
1622105100000,34
1622105400000,34
1622105700000,34
1622106000000,34
1622106300000,34
1622106600000,34
1622106900000,34
1622107200000,34
1622107500000,34
1622107800000,34
1622108100000,34
1622108400000,34
1622108700000,34
1622109000000,34
1622109300000,34
1622109600000,34
1622109900000,34
1622110200000,34.5
1622110500000,34.5
1622110800000,34.5
1622111100000,34.5
1622111400000,34.5
1622111700000,34.5
1622112000000,34.5
1622112300000,34.5
1622112600000,34.5
1622112900000,34.5
1622113200000,34.5
1622113500000,34.5
1622113800000,34.5
1622114100000,34.5
1622114400000,34.5
1622114700000,34.5
1622115000000,34.5
1622115300000,34.5
1622115600000,34.5
1622115900000,34.5
1622116200000,34.5
1622116500000,34.5
1622116800000,34.5
1622117100000,34.5
1622117400000,34.5
1622117700000,34.5
1622118000000,34.5
1622118300000,34.5
1622118600000,34.5
1622118900000,34.5
1622119200000,34.5
1622119500000,34.5
1622119800000,34.5
1622120100000,34.5
1622120400000,34.5
1622120700000,34.5
1622121000000,34.5
1622121300000,34.5
1622121600000,34.5
1622121900000,34.5
1622122200000,34.5
1622122500000,34.5
1622122800000,34.5
1622123100000,34.5
1622123400000,34.5
1622123700000,34.5
1622124000000,34.5
1622124300000,34.5
1622124600000,34.5
1622124900000,34.5
1622125200000,34.5
1622125500000,34.5
1622125800000,34.5
1622126100000,34.5
1622126400000,34.5
1622126700000,34.5
1622127000000,34.5
1622127300000,34.5
1622127600000,34.5
1622127900000,34.5
1622128200000,34.5
1622128500000,34.5
1622128800000,34.5
1622129100000,34.5
1622129400000,34.5
1622129700000,34.5
1622130000000,34.5
1622130300000,34.5
1622130600000,34.5
1622130900000,34.5
1622131200000,34.5
1622131500000,34.5
1622131800000,34.5
1622132100000,34.5
1622132400000,34.5
1622132700000,34.5
1622133000000,34.5
1622133300000,34.5
1622133600000,34.5
1622133900000,34.5
1622134200000,34.5
1622134500000,34.5
1622134800000,34.5
1622135100000,34.5
1622135400000,34.5
1622135700000,34.5
1622136000000,34.5
1622136300000,34.5
1622136600000,34.5
1622136900000,34.5
1622137200000,34.5
1622137500000,34.5
1622137800000,34.5
1622138100000,34.5
1622138400000,34.5
1622138700000,34.5
1622139000000,34.5
1622139300000,34.5
1622139600000,34.5
1622139900000,34.5
1622140200000,34.5
1622140500000,34.5
1622140800000,34.5
1622141100000,34.5
1622141400000,34.5
1622141700000,34.5
1622142000000,34.5
1622142300000,34.5
1622142600000,34.5
1622142900000,34.5
1622143200000,34.5
1622143500000,34.5
1622143800000,35
1622144100000,35
1622144400000,35
1622144700000,35
1622145000000,35
1622145300000,35
1622145600000,35
1622145900000,35
1622146200000,35
1622146500000,35
1622146800000,35
1622147100000,35
1622147400000,35
1622147700000,35
1622148000000,35
1622148300000,35
1622148600000,35
1622148900000,35
1622149200000,35
1622149500000,35
1622149800000,35
1622150100000,35.5
1622150400000,35.5
1622150700000,35.5
1622151000000,35.5
1622151300000,35.5
1622151600000,35.5
1622151900000,35.5
1622152200000,35.5
1622152500000,35.5
1622152800000,35.5
1622153100000,35.5
1622153400000,35.5
1622153700000,35.5
1622154000000,35.5
1622154300000,35.5
1622154600000,35.5
1622154900000,35.5
1622155200000,35.5
1622155500000,35.5
1622155800000,35.5
1622156100000,36
1622156400000,36
1622156700000,36
1622157000000,36
1622157300000,36
1622157600000,36
1622157900000,36
1622158200000,36
1622158500000,36
1622158800000,36
1622159100000,36
1622159400000,36
1622159700000,36
1622160000000,36
1622160300000,36
1622160600000,36
1622160900000,36
1622161200000,36
1622161500000,36
1622161800000,36
1622162100000,36
1622162400000,36
1622162700000,36
1622163000000,36
1622163300000,36
1622163600000,36
1622163900000,36
1622164200000,36
1622164500000,36
1622164800000,36
1622165100000,36
1622165400000,36
1622165700000,36
1622166000000,36
1622166300000,36
1622166600000,36
1622166900000,36
1622167200000,36
1622167500000,36
1622167800000,36
1622168100000,36
1622168400000,36
1622168700000,36
1622169000000,36
1622169300000,36
1622169600000,36
1622169900000,36
1622170200000,36
1622170500000,36
1622170800000,36
1622171100000,36
1622171400000,36
1622171700000,36
1622172000000,36
1622172300000,36
1622172600000,36
1622172900000,36
1622173200000,36
1622173500000,36
1622173800000,36
1622174100000,36
1622174400000,36
1622174700000,36
1622175000000,36
1622175300000,36
1622175600000,36
1622175900000,36
1622176200000,36
1622176500000,36
1622176800000,36
1622177100000,36
1622177400000,36
1622177700000,36
1622178000000,36
1622178300000,36
1622178600000,36
1622178900000,36
1622179200000,36
1622179500000,36
1622179800000,36
1622180100000,36
1622180400000,36
1622180700000,36
1622181000000,35.5
1622181300000,35.5
1622181600000,35.5
1622181900000,35
1622182200000,35
1622182500000,35
1622182800000,35
1622183100000,35
1622183400000,35
1622183700000,35
1622184000000,35
1622184300000,35
1622184600000,35
1622184900000,35
1622185200000,35
1622185500000,35
1622185800000,35
1622186100000,35
1622186400000,35
1622186700000,35
1622187000000,35
1622187300000,35
1622187600000,35
1622187900000,35.5
1622188200000,35.5
1622188500000,35.5
1622188800000,35.5
1622189100000,35.5
1622189400000,35.5
1622189700000,35.5
1622190000000,35.5
1622190300000,35.5
1622190600000,35.5
1622190900000,35.5
1622191200000,35.5
1622191500000,35.5
1622191800000,35.5
1622192100000,35.5
1622192400000,35.5
1622192700000,35.5
1622193000000,35.5
1622193300000,35.5
1622193600000,35.5
1622193900000,35.5
1622194200000,35.5
1622194500000,35.5
1622194800000,35.5
1622195100000,35.5
1622195400000,35.5
1622195700000,35.5
1622196000000,35.5
1622196300000,35.5
1622196600000,35.5
1622196900000,35.5
1622197200000,35.5
1622197500000,35.5
1622197800000,35.5
1622198100000,35.5
1622198400000,35.5
1622198700000,35.5
1622199000000,35.5
1622199300000,35
1622199600000,35
1622199900000,35
1622200200000,35
1622200500000,35
1622200800000,35
1622201100000,35
1622201400000,35
1622201700000,35
1622202000000,35
1622202300000,35
1622202600000,35
1622202900000,35
1622203200000,35
1622203500000,35
1622203800000,35
1622204100000,35
1622204400000,35
1622204700000,35
1622205000000,35
1622205300000,35
1622205600000,35
1622205900000,35
1622206200000,35
1622206500000,35
1622206800000,35
1622207100000,35
1622207400000,35
1622207700000,35
1622208000000,35
1622208300000,35
1622208600000,35
1622208900000,35
1622209200000,35
1622209500000,35
1622209800000,35
1622210100000,35
1622210400000,35
1622210700000,35
1622211000000,35
1622211300000,35
1622211600000,35
1622211900000,35
1622212200000,35
1622212500000,35
1622212800000,35
1622213100000,35
1622213400000,35
1622213700000,35
1622214000000,35
1622214300000,35
1622214600000,35
1622214900000,35
1622215200000,35
1622215500000,35
1622215800000,35
1622216100000,35
1622216400000,35.5
1622216700000,35.5
1622217000000,35.5
1622217300000,35.5
1622217600000,35.5
1622217900000,35.5
1622218200000,35.5
1622218500000,35.5
1622218800000,35.5
1622219100000,35.5
1622219400000,35.5
1622219700000,35.5
1622220000000,35.5
1622220300000,35.5
1622220600000,35.5
1622220900000,35.5
1622221200000,35.5
1622221500000,35.5
1622221800000,35.5
1622222100000,35.5
1622222400000,35.5
1622222700000,35.5
1622223000000,35.5
1622223300000,35.5
1622223600000,35.5
1622223900000,35.5
1622224200000,35.5
1622224500000,35.5
1622224800000,35.5
1622225100000,35.5
1622225400000,35.5
1622225700000,35.5
1622226000000,35.5
1622226300000,35.5
1622226600000,35.5
1622226900000,35.5
1622227200000,35.5
1622227500000,35.5
1622227800000,35.5
1622228100000,36
1622228400000,36
1622228700000,36
1622229000000,36
1622229300000,36
1622229600000,36
1622229900000,36
1622230200000,36
1622230500000,36
1622230800000,36
1622231100000,36
1622231400000,36
1622231700000,36
1622232000000,36
1622232300000,36
1622232600000,36
1622232900000,36
1622233200000,36
1622233500000,36.5
1622233800000,36.5
1622234100000,36.5
1622234400000,36.5
1622234700000,36.5
1622235000000,36.5
1622235300000,36.5
1622235600000,36.5
1622235900000,36.5
1622236200000,36.5
1622236500000,36.5
1622236800000,36.5
1622237100000,36.5
1622237400000,36.5
1622237700000,36.5
1622238000000,36.5
1622238300000,36.5
1622238600000,36.5
1622238900000,36.5
1622239200000,36.5
1622239500000,36.5
1622239800000,36.5
1622240100000,36.5
1622240400000,36.5
1622240700000,36.5
1622241000000,36.5
1622241300000,36.5
1622241600000,37
1622241900000,37
1622242200000,37
1622242500000,37
1622242800000,37
1622243100000,37
1622243400000,37
1622243700000,37
1622244000000,37
1622244300000,37
1622244600000,37
1622244900000,37
1622245200000,37
1622245500000,37
1622245800000,37
1622246100000,37
1622246400000,37
1622246700000,37
1622247000000,37
1622247300000,37
1622247600000,37
1622247900000,37
1622248200000,37
1622248500000,37
1622248800000,37
1622249100000,37
1622249400000,37
1622249700000,37
1622250000000,37
1622250300000,37
1622250600000,37
1622250900000,37
1622251200000,37
1622251500000,37
1622251800000,37
1622252100000,37
1622252400000,37
1622252700000,37
1622253000000,37
1622253300000,37
1622253600000,37
1622253900000,37
1622254200000,37
1622254500000,37
1622254800000,37
1622255100000,37
1622255400000,37
1622255700000,37
1622256000000,37
1622256300000,37
1622256600000,37
1622256900000,37
1622257200000,37
1622257500000,37
1622257800000,37
1622258100000,37
1622258400000,37
1622258700000,37
1622259000000,37
1622259300000,37
1622259600000,37
1622259900000,37
1622260200000,37
1622260500000,37
1622260800000,37
1622261100000,37
1622261400000,37
1622261700000,37
1622262000000,37
1622262300000,37
1622262600000,37
1622262900000,37
1622263200000,37
1622263500000,37
1622263800000,37
1622264100000,37
1622264400000,37
1622264700000,37
1622265000000,37
1622265300000,37
1622265600000,37
1622265900000,37
1622266200000,37
1622266500000,37
1622266800000,37
1622267100000,37
1622267400000,37
1622267700000,37
1622268000000,37
1622268300000,37
1622268600000,37
1622268900000,37
1622269200000,37
1622269500000,37
1622269800000,37
1622270100000,37
1622270400000,37
1622270700000,36.5
1622271000000,36.5
1622271300000,36.5
1622271600000,36.5
1622271900000,36
1622272200000,36
1622272500000,36
1622272800000,36
1622273100000,36
1622273400000,36
1622273700000,36
1622274000000,36
1622274300000,36
1622274600000,36
1622274900000,36
1622275200000,36
1622275500000,36
1622275800000,36
1622276100000,36
1622276400000,36
1622276700000,36
1622277000000,36
1622277300000,36
1622277600000,36
1622277900000,36
1622278200000,36
1622278500000,36
1622278800000,36
1622279100000,36
1622279400000,36
1622279700000,36
1622280000000,36
1622280300000,36
1622280600000,36
1622280900000,36
1622281200000,36
1622281500000,36
1622281800000,36
1622282100000,36
1622282400000,36
1622282700000,36
1622283000000,36
1622283300000,36
1622283600000,36
1622283900000,36
1622284200000,36
1622284500000,36
1622284800000,36
1622285100000,36
1622285400000,36
1622285700000,36
1622286000000,36
1622286300000,36
1622286600000,36
1622286900000,36
1622287200000,36
1622287500000,36
1622287800000,36
1622288100000,36
1622288400000,36
1622288700000,36
1622289000000,36
1622289300000,36
1622289600000,36
1622289900000,36
1622290200000,36
1622290500000,36
1622290800000,36
1622291100000,36
1622291400000,36
1622291700000,36
1622292000000,36
1622292300000,36
1622292600000,36
1622292900000,36
1622293200000,36
1622293500000,36
1622293800000,36
1622294100000,36
1622294400000,36
1622294700000,36
1622295000000,36
1622295300000,36
1622295600000,36
1622295900000,36
1622296200000,36
1622296500000,36
1622296800000,36
1622297100000,36
1622297400000,36
1622297700000,36
1622298000000,36
1622298300000,36.5
1622298600000,36.5
1622298900000,36.5
1622299200000,36.5
1622299500000,36.5
1622299800000,36.5
1622300100000,36.5
1622300400000,36.5
1622300700000,36.5
1622301000000,36.5
1622301300000,36.5
1622301600000,36.5
1622301900000,36.5
1622302200000,36.5
1622302500000,36.5
1622302800000,36.5
1622303100000,36.5
1622303400000,36.5
1622303700000,36.5
1622304000000,36.5
1622304300000,36.5
1622304600000,36.5
1622304900000,36.5
1622305200000,36.5
1622305500000,36.5
1622305800000,36.5
1622306100000,36.5
1622306400000,36.5
1622306700000,36.5
1622307000000,36.5
1622307300000,36.5
1622307600000,36.5
1622307900000,36.5
1622308200000,36.5
1622308500000,36.5
1622308800000,36.5
1622309100000,36.5
1622309400000,36.5
1622309700000,36.5
1622310000000,36.5
1622310300000,36.5
1622310600000,36.5
1622310900000,36.5
1622311200000,36.5
1622311500000,36.5
1622311800000,36.5
1622312100000,36.5
1622312400000,36.5
1622312700000,36.5
1622313000000,37
1622313300000,37
1622313600000,37
1622313900000,37
1622314200000,37
1622314500000,37
1622314800000,37
1622315100000,37
1622315400000,37
1622315700000,37
1622316000000,37
1622316300000,37
1622316600000,37
1622316900000,37
1622317200000,36.5
1622317500000,36.5
1622317800000,37
1622318100000,36.5
1622318400000,37
1622318700000,36.5
1622319000000,37
1622319300000,37
1622319600000,37
1622319900000,37
1622320200000,37
1622320500000,37
1622320800000,37
1622321100000,37
1622321400000,37
1622321700000,37
1622322000000,37
1622322300000,37
1622322600000,37
1622322900000,37
1622323200000,37
1622323500000,37
1622323800000,37
1622324100000,37
1622324400000,37
1622324700000,37.5
1622325000000,37.5
1622325300000,37.5
1622325600000,37.5
1622325900000,37.5
1622326200000,37.5
1622326500000,37.5
1622326800000,37.5
1622327100000,37.5
1622327400000,37.5
1622327700000,37.5
1622328000000,37.5
1622328300000,37.5
1622328600000,37.5
1622328900000,37.5
1622329200000,37.5
1622329500000,37.5
1622329800000,37.5
1622330100000,37.5
1622330400000,37.5
1622330700000,37.5
1622331000000,38
1622331300000,38
1622331600000,38
1622331900000,38
1622332200000,38
1622332500000,38
1622332800000,38
1622333100000,38
1622333400000,38
1622333700000,38
1622334000000,38
1622334300000,38
1622334600000,38
1622334900000,38
1622335200000,38
1622335500000,38
1622335800000,38
1622336100000,38
1622336400000,38
1622336700000,38
1622337000000,38
1622337300000,38
1622337600000,38
1622337900000,38
1622338200000,38
1622338500000,38
1622338800000,38
1622339100000,38
1622339400000,38
1622339700000,38
1622340000000,38
1622340300000,38
1622340600000,38
1622340900000,38
1622341200000,38
1622341500000,38
1622341800000,38
1622342100000,38
1622342400000,38
1622342700000,38
1622343000000,38
1622343300000,38
1622343600000,38
1622343900000,38
1622344200000,38
1622344500000,38
1622344800000,38
1622345100000,38
1622345400000,38
1622345700000,38
1622346000000,38
1622346300000,38
1622346600000,38
1622346900000,38
1622347200000,38
1622347500000,38
1622347800000,38
1622348100000,38
1622348400000,38
1622348700000,38
1622349000000,38
1622349300000,38
1622349600000,38
1622349900000,38
1622350200000,38
1622350500000,38
1622350800000,38
1622351100000,38
1622351400000,38
1622351700000,38
1622352000000,38
1622352300000,38
1622352600000,38
1622352900000,38
1622353200000,38
1622353500000,38
1622353800000,38
1622354100000,38
1622354400000,38
1622354700000,38
1622355000000,37.5
1622355300000,37.5
1622355600000,37.5
1622355900000,37
1622356200000,37
1622356500000,37
1622356800000,37
1622357100000,37
1622357400000,37
1622357700000,37
1622358000000,37
1622358300000,37
1622358600000,37
1622358900000,37
1622359200000,37
1622359500000,37
1622359800000,37
1622360100000,37
1622360400000,37
1622360700000,37
1622361000000,37
1622361300000,37
1622361600000,37
1622361900000,37
1622362200000,37
